Unnamed: 0,id
17,917bbe7ccaa4b9d9f9053811a8e872bdca3af40665a3410f901b7f2f772be2a3
264,cf4f41d9aad7d41f75068853ffe0996c67ee8dc2fb0494667070ffa59fb53178
66,cff4672673b91184f404f216448af523a85bd6613945fff6b69d63501270391f
268,d7a3642a49505f0716e01c6a784e7fe32d891bd75728a8d3fea1c2f8124601e0
440,ac6dae3ff6468f5787431b09ed8daccc7621121c5c2c73501cd525ef37584518
485,4c81ad545ffb850a01387f3c2494f79bf1be8ad83ad320e87b83a1ea834d4249
503,602a4778047d8c01203edca860744400d18731a264bed124700852e4d39355fc
281,758a9e0784c0bd16335ed734ed1585795c45bc7f1e0ebe0e64c449ba8e538d7c
535,761d742b0e61cbd9c3a7b70d8ce79c378e4d450bcb66e792ea540e8cd58e31b6
227,639644ec852842eb7e9cde629cd1bdae22adcfddcb50a48858ab3f86044b3dc1
94,274de0ca45ee8fdbf0c9715a92950441dffe10394ee189fb1246cf0f3ab88e77
180,64fbfe9af51c59935bce61b7ea7c678f7c566df482e55bf5185cc09e402b60e9
380,a9fe0075f272416cada2b7c78c5b41fdfff7ec36c6daf55e541743046b138a5d
92,1706e79f147fe4481ff35f8e3566b6f0f80d80e8b9df3fef12670988b325713e
23,ebb36604f14007674d3f9fadaa4d3b08f6fc2ee7a2ec3ef3cc910f32461ab8d5
399,bd4bec26c393ea9755323070663e2c2bf3fc83e3a180b98d97b135083abaa952
355,dbec737f863c9a700c23ce1983c8dd238b23ceb5821fee388d56bc1514587306
274,d868ca2a81360e53b86471873b6e8a9504282666db5c8c3f85fe710fb3e4366d
5,77ed856930ed9c2b5348eca951d152b5655c98af3bb44616674eaaa17846c7c7
116,d7ac6b08873a9536cbaae795f1f89bf047af08b1959d8f81c87c517c1c12a2bb
45,775bef44dec9973e34c328211d7d4d01ae4db2ed2a8ac3d9d45261c06df88d63
220,5fa4ba1c0f97a8dd35ce75daddd1d6292cb12c69c113451f8d1fc755c7a8441b
506,ae0d137550d5d5f013585a95ab5ec9edb4c5a1d286fcf294afcfb5e255a943ea
465,fea23f072675ec89f9b6ffd040777f5ff562c9d76239180a2e1786f917f3a52f
336,faa7f1a200e3b2e6da7334ffaef18ff3faf618fa980d165a224c60a592c23ee2
16,2206453fbc92af65e47ce6ee2be27fa90ac427845ea0a539a1ab78df1388e7d2
48,3c3b8d183f4ed3fd3ffcd1aa7cf7a3b72b83cb5f469c904638d65123c4770349
245,14749f64bac271d254ba6d56666e38d136f609d6006c1bc9a52a64f2548e86ae
564,31438f752b4a846638c0acd98c3078d7e1ee83204e0388bb15a61f38b358216c
3,ff045934d90aab184dd15e66daf3b3c97193bda5449298784b664681610609a0
456,9c3d63b6ebdc034814f87a48ab0f287c738c8a01a84e44aa2644ea73c4027c9c
444,db6b8f30600c324886643fafb0de541837a13a3b0ce6dffba84b447cfe517065
60,7f0a205eaa026369144460c50aa3b34242cbfba65a9bfc8714c24693a2258dbc
196,e3ebe2e8e6a62dfbd6984b67e6731cd0a1632f846e819f17a6f76fc9bc48e0dd
340,26a3e93535ac6ea7d9dee5cf179e70bbf93e72240683694e08b838d2e140d196
545,c8f1299232f6a49da95f3cd473759b86ac9d0a6869f1833a9d1642cbd25e4617
110,358863bb017fa3c1236fb97c07638bc331ccaa8c53fdb65c70e107f2eb1b05e1
388,4d7c8d915123bdd35ef84559f93e61e433c616e1ba27cdf55d0243742581abe6
319,d14e874c3bb323cc35d4bcfdc83f02b571962fe153e9ce8e3e345fd621fc62eb
29,aee314ce6f8a4f5b3f16b112dd89d2f38f52dcc7826493abdf4591cd1d9fac67
529,b3c3a1c806fb97ed17d275c33f12061463d86c42c0b559a286d3dda52065d734
225,17a37a9bc0e9a88fc2437262d5e11fe922954e1475c235dbdd41a8e1f779badb
277,7c0aa8ac999556f5904b82f2a3b8d682fb59cc59967bc75b4970ddc3f4920f54
26,ed1fa8a04b05a7d6936088b99c5b61e631b097a2057ae630ca95832309e701f1
7,d85ce0e92df9ddc051b211f1a5e3d9f223d7efd4c992459acf257316ad43609c
181,c3493166ed6e93d43e31c197a8e3048da8bb9a7723970eb1760fc38d7891ebe1
50,1ea15aefff0b930af9008d3997de8374136761a5c2a9d66998951eeaa52cc343
229,fda284ef3b3edd25e135100c24222ba463dfe785a4d99c1b90b19e921c26b695
37,0f023a031a0bea745f7ee36134edaac5e972d27f4ff38d4a8be4f9736075fdeb
157,d7d5c5ef52144e5dd138127c5f616cc601cf1ab08eba48382066b85d5ed77694
237,6a4f69d5e62320232289b6ed2b43090875330001e5d5f5e4bd054f2b29d86bb4
540,46c54c3bc8c621f18691e9f4e349306019e8701054f4ac9c7b4fdf37fd4b1486
175,530818302df855550b7020663f6eec195b41df680a8ebf693f6d48264a4ca96a
497,256785a3da5ca97b69d2de4d8dfa95154002920df4e99afcb2dcac0055d2d08a
550,1ec76d8ef1d7c6bb73ef86a43d713725b1b610240bdf4a729cdd9ba076ad47a8
194,370e0debb78f2b1143fac682ed0bbf077427b3a1814f313d97bdac1f1b65d81a
450,eb9a8e170fc01462b6aef729b759256818d127a05baad21a3540379399bc5843
67,eaaf0f7099976b4529f9f40a17e0f8c39c86ffc581abec421155fd0b0a459964
377,4a09328eeb51eeb8f5a637eb37853ef1059ae4f341fc84b8af0ba3b6054ff350
168,1c060cbe825ff148c430b29850f3657fd2e4b87b4154e715bc13b0ae341c949b
287,212cd1845b3e79edc6756075622781288b1cc782be4dd01f3c7a7bc60cedffdc
555,efd51c8f53a5931f1778398c485a861169c99a40072d8f8c8005b90c2ccb7ee6
193,2f027833e8ffce6e208eb70a39ea8f53c2c7203a6c1e9048e4f5a309de084ccc
152,425f2716986de6a09a8a114f1e8b9d14595e6f31b705424f12052379e4b4cebb
289,845aebe3e7e400db4e166b2701b5807eff3ee87c928628dc150f456f1cee78c6
298,d9cfcc7e04c852c81a583fc98fac22ccf0a8fefb481bf64902c55339cb0d86a4
434,65fc14218ee0103cb9dc77307c81412a3f82ea353ae8078ee9952bf4cc764325
486,bbcb2f1c515e4556a7c358045cd1b5da419d39ec574eeff29a3bc4c86c05a198
103,28bc1d74d06eb184ee5a3ee242bae4492ad9df618c9c0fbcf442f22ad9ca6bae
346,6f56378993626e26b44ea49a47a6efd236a1882d56e6dd9b11428aaa2dc7cdb1
74,062011f045614cc7109c06dd0bd071bb026da8bff3749e16c90bdc8ddaa372b7
374,83227ec0d652870d879c83c5a52fe8dfb46ceba15b73b8ce7d880825b76cbde7
543,2d612892c9dbfbaa6900992bc7ef187159dd97afe55d9b9777ff532cb33a485c
119,6c48d56cf91b88e7e628dd81f5cc6676e20fad4e024b3b3fb661e1f1707b0452
342,6ec559c3e52ff31e8116a1b2bf9aaa8053725f3fa1a48bbd43500038fc3f93d6
362,6294e7d09451c36abe93fc43c5232e890ea22e0eceff823a96c7684dae294ba7
431,f46af1c1623d3d2507ea0b8091379d5d75c79e3ae93fc63eae3470ae5030d263
530,e0b119d56503e6e67907b5525816c8e43b3807a09f02eb0a35a639cbb95ceb5a
312,00990ce9e5ed028c985c70d79caf6bfafec0611deacee65001879ae201e5d36b
302,70d6e9c44c3da83815cb36e3db648d0b8a87cbc319c08a2e6cdc0ceb186c2608
371,fd1528a68c7586f1dde441532c7fa6e1ff687c635c5461dcbd6a55dcd82ac315
558,feb26abd3bfc64f12982f55a2368816d6ecb7e008965c2dc02a73dd75dada2bc
334,ca08e9bd6e4e3efcde16baaee93c1aac9142d196d6c58295d0ac017b437e9ea5
36,5c26ba1c68775d2595374f715169bb644ee856458c9e5ba8d1ee4417e73e63b6
139,60e32747442adda01b16a0581c8e2f416a7450f593ee5c36e1772da666a283d2
253,83f78bb08a4cbd43294e38f44cdbec0490c6429744d2030bb3a3a46020fcf883
420,353c351fa4e013c08cbdc56cea9722943682cc9aae98b05664ff49df3539afb7
59,e6c23c353f563fc70b7d3e4f78d7eb438b4efe79c4b6de9e4fd4575eea98c0f3
111,c91d06273347df119e372452b7f56a96d1364b026f8b05227f88da293af05e83
320,c8e5db83d9bf30caa5475d6b24afd6e160cf54bffd026de9ca09f5405644ce5e
541,0293cbbb605555ced164da4cd489b4e2f47e4ef0be474b585370e3869545c6c1
262,e8c41443f6847f210b6fae8158e4e13f0c87472f2ad7c9da07369c8a7acc1d3e
439,9baac0360b373a41f908bba49a8d5de45dcec591c2a4a3430d760c2b65525d68
297,89dc76c0fcd37e6a7c517037ed3de7f16a643583600cf50919c9487c36f64fd8
150,25125f45fdbcd0b97aaa79d0022130846e45aecdf0d9f920b8793ac195e88ae1
266,ba28e0980de85591e9d4a9cdcfd7649cebe378399497544e6500f2f3899451e0
464,53e0cb3d1b65c0af41a6cb9006a550c25a97a351ce4464d54d91f94f491493cb
38,47b651b62a6c86c41a147fe4909439bb52352be067b533d3903164c6e6fd539e
382,da2d92bb9537e68f2a2a849d202b5ec594fd2a7ea5331ec59ede2ab22f317089
307,18fc1eff274e3eb4334ac570e5b6d1fa09ebecba24c155408150b099f0c6379f
198,17f20f7f3259ca8b512fd2e508e188434f8d20c3a863f81042c41660f3eb9a35
361,7ba514f1adce23af51b069a3c3a5d5e24d0b5374a568c463a93be5d1fe3258d1
146,15f167ec32faf53eaf280016667c946a71ff0ad3820069aa7a50d20e0a6584d5
532,980ad70b2ba1aed92c6106505f630fc7477e587e9ebac378d073bbb92d305e94
147,b31dfb4066f34b083ede8f65c5ff69d5ac77d1ee50b234e5689ed522a0e9673c
553,9cacc3a898b81b4078103ffdad788b35751126d0b0581b2544579df047794ac4
381,450b40dab31770316beca29c02d004df071b269fbab90dbaa131e9882d8d5f33
123,d09a9b35bd556ecee5086dfb3208e7325af5882626c24b0f96c4929f4b1b712b
449,c33212f5ad7403a95acf49e1f3db9eeac9c1f8a9a32308959b4b120e2ce4ff21
96,1bba5683199ba7ee07e9540f380fb4a8481fd1a42eea1eb5c4f051d786030614
143,99d5bd8a67f7b569af4e542cbf1a0f98f4db8f80ed47129fc47ce9758d7a3ddd
239,8953244b715397582014199d458c06c5ff65d5b6877d738b970ab4b4388b7cef
333,d418fde04c7e4239f2a557ca6689fe85f2ab5c12a7c4adde52644d926fd961a4
97,1c00fc39dda4c3cf40e665dbd677ca7f9e25bb4799093b2060d29127a24dbbe5
324,2cc6f8ee28049df210ec219abe8a02eb67b548c44770e74e353f2274f3aeb09e
479,8cb2488e16fcf4a942fff995b301cbb036ec92ea1e8a42392e39ad63bcd659dc
293,bb7a7d87d41f5c02b0d3b5aec842d29bf88a68bd306e126cea4d9073d6b40958
517,687fea29bc455060e1fee466f8d9f17c6424ff7aa071ba57783da9a3254d0773
122,c0a1583b015eb445ab12101ecc8183e37ef7a6627f4966ed5251a591df3ecfa6
183,256e98c7d24e7f39789620cc42ab25e17a82757643c4b8976af4fcb208006143
202,50db4ee673eb3137a5cfb79a732a3f45a8d15f9f42e6b1ece18ad980dc8d508b
323,8aa74b51fb0d5edbd6eb2a78197b7c7bf988565dedad5ec3f91440883f8d700d
246,5321d7a4618de003c45a72b7c1dc6505162b09ee465c135af1d70f3d216be7c7
370,8eee879c7fb52fed589e5df6596182cbd5fd100958a9b8da0c6eff311d3ef192
360,d8b25dbe36e0ac0423ba33226d802dbc6255c97e666729f1e08816eb868984bd
428,b234373426f5bb6737854d9c12f75319d404d2a63cb4d82e02d86d4a5df877da
363,492778b4fd0d772d5bc37756850bc4bf8c50774c40f1619ce920cc223756375e
480,dbe37c15193fecd870239a7e19ff3fc1cd98ac3989402dbc92604b2c861c8888
468,8ab033c63dcf339912141174b46fa18743d6662b1f4701052582083c850c5bab
125,178c478a663cb6d64460d3bb0a2c2e8af500ad6ddf736728acc60e8293c83fcc
481,934749ca993d53b52f089d5a71da3146f1dee8b2d856da67ed89050bf93e9b72
223,17cf214c3114d1ebcc7b07f603ceda9e100788c057355559b8d74b1dd1ebd00d
516,52ecaf9559b0d15afae97b4ca48953688ae0842804d5b686adf148cbb004551f
219,df2bf97171119bd930703377269485fba85c9525721aef8b2490fc05d834a9b4
129,7ed3b62d6807509506c44634bf1e9d7dddb2d421c567ec6f84d410b57c3f7c60
511,b55dfb2c1e522664ef43526c17a6b237b5a1a81b4e47938b21f800f0a022d6f5
349,3b0d0044396a8af562dab3f766d161efbd64b74d11e84a3f6234f4705e904992
398,a8f3f56355b6e0d34778a41bcf3659410c1b2c4cd217e0e11ba39ec8f1a97ac2
460,786c5c460b0b4d7380d7054182de301a011589f29ac410c91d3a01f4236e5962
415,2e133e2783fa227cc615aef93f4420f6d814f0b3bd1e1b333f80bdfe0ef2c883
433,f7042c9f4621e232ef6df41d9700985833ea8943cdd5db425d32d9e73a41dc0a
356,e20a2b0d18d4006a3a3080cfa35dd742032e92b3bc31db706da7b172f402d394
294,de6ece8e71a463abdfeb0d4b4cde86b3aec8bef6b57288c684cf1eda60616ebf
447,7238c1f0fe8f6fb609ecc71b555a4232b7b8cdfac89136b45aca018659aa7b2b
412,3dd35d1466158f751559ff54a375e601da1f9bb5d8988f417fcac5989cce88ab
368,c6aea29d5f20b31b5bc970bf04b92202a8e712705731aefb800143ec7cfb5dd7
112,283b311bc9e205d4d0f68a12cee8420053b4c8fb3fd0836f92b9aeb97bde82cc
179,ccb1c1b6471a84e31c081b185f36f1e7137c4e7381fdf29a65a54cd3ad3b371a
373,73e75a6f8338a09c3be05fa6fc6e448b4a105992a2110d483be7ef8b528ea690
411,13267332468a019cead70d7be67e97eaaab7f0b79df5f59fc162e5c6687d6dcb
400,65e65ecf1156aeff9bd617a87788138a178ab0e819a7eaa74cc7f3f11d052ef4
314,fdaadf514fc97a1d75b1912bcbdf20d672431c79e09c5c7f29126c20824f0cfb
151,aa12b4e66c819f96fdc545d397b982e6470b8af2b32320618f033f02b03df305
438,70c3a8c23afde97375e55870f4d0fa45885706be36641fa167bcdae3f9849a8d
233,06f3490e2aa5caa33700095798c7bca3708731bbc42f8b4aa6bc65a15ac417cc
306,bb25e3b0d9c1e0c9b31fe192786ffe3863227e993cc3ea250653e6232bbde6a1
548,56ea968e1245580cd373fdc78142e9b1e5df1382800b80593f2d0426da0b6cbf
164,52b58232a82f373f5f0e506e311b040f3a7fc5569311b8d4623c008d434e5a6f
317,e7f44b9119ebcaa9a347d0601317cb5ddb08a52da0ec9a9fc083187ceb3c53c3
136,021d2faf177f995a2011eb905d14777ec5091106b121a4bdb7f4a6eac5fd978f
197,29f91f6561538bd7315bf4039d98218caac6f205425c5e4041525c51006c278b
425,01ecafa00e8e543ab9fe828672c4c1ff5737610514c0b8e33b0a49a83f72238c
258,54b431a36dd3a1c80aab4988d7160f8562012d4cae5815bdff898d9e673f7e1b
232,7dace661d5b625e87c4888b22e21316a0426bc6ca93bb3d5672180b4ba417703
115,dd513801d5a759fd0bdf50e159ed7a279f19d40b4d304b0100122ec2e6891ae4
120,9a4de3bf2a866e3bea9d0365efa8771380bf6b1aeb6865d0075e456ed2ca38bc
424,fea503f3f3e2344e61bb65ccace28f450b588b3f05520056fab5ce953b5740ba
376,842feee09582ea21e6b4d8d04084d2662bf6dc87ef18df846122f771368567b1
224,e54e3b10d13af88b1796ba477aaa355856798fa5b96bd2ed318b28aa3874cffc
487,ef63f6f07d2e85b10065bf6128dbb24bfebf9ff7cad73d587f1c6be5f90629fe
407,17197340a80b1b349d0f11e58e6c287dc6ff99c9a93ed6aea4a6c769950ad5f8
347,eed53e3617e332fabec771b890e5685529bb6b003f4ac21d59dae939b5c0c4af
127,5b169e5db817544407b0ef52c69811bdb6690dbc3def0893e393d2a9c55d7ed7
556,35bbd387f8a4cf454f781fbb75952f7efcadd9dabdfc6b5724fb110c96a74c37
285,32fa18146776867fef11bea1055178d8fc7d7e15cf072bff9aa7ef85e8a9957e
521,a0e638f0bb03ae1d466b11d67ef470c4cad24857123b00812395ca79ab7590ae
500,c5c61fc0a8a4d7e4d0dc6b968ddade28c4649d5247fc2066c11ee99ff410855c
107,8b07ff1d2f2c63bcaa0b6bdc2c44e117916d9f87396a0148a5bf8e513797d358
451,ff7a936c109aa9eacb07b9a4817b6358b41221644c2bce37ba76d16469a8982a
395,e051c69e8280e5a46465052f18f0140f8a1d04c805d16b62275c28b62e580ded
133,179e8f4437b2428c828f7a1997dce827a7e0684855265e81ebf5b8ae85989479
442,dcd5eef13c1fe32353d10bc6579b3bffc661041527378f6f68aa0aab3b5920d0
44,f0e8ac29750e864f25ea705197bfd47c7383afafe623eec57f782a857f7320c8
169,8ab483eb0381361a8a3d36e994b93546651ee3ca20828869ebd00b41fd0a2ff8
65,94de313f463cf523783a497608f67330d986d80d9f227e62a0ee3c5384c378e1
283,d29ae55a896bbef0d3d0531dbeeb06fe38ba997c006057d7b8ac03d09436a620
85,c15cf0cf9434cc77bd574909146539ad1c756ff21f047690002013e957777e74
242,e421898d0b75c3e32942e6f1bd4c36811530b0e5a85d19baa0d7eb980b198262
186,38146c89414bba104ddad0b4622304bf7d09a440d70e5b875b99ac8c9edfe367
467,ba9eecb8bfe8a72857eff4930f55b1cb0bc23945a98467b60525e58926d0e64e
159,561b65bf6c25daf116b52f7860829f32d44f157362375749fb2a30d042283743
12,c6075c40397ac50c4f8805c8dff04e545a7a11c7cbb510034528d01b9c31deb7
35,666f2baa24856e3e4542a48f59fe9c9c04db28dc6eeb08cf0479f149b5992388
28,a950d7c2a1867a1075f4424dc1ee58a09ca2ea49634f59b979190e8323cf967a
170,e89a913b130c98695a00d5287c68cd2031aee314f80a8077a9ddfcad41e67540
142,a33bd3fe387bd4bad5e3af0ff9b5c57d228325e7124b65e2ff8403904ce1bc24
496,75c5736fc78a378ceebcbd125927004f8b442f62425dfc4f116cb22b47ebdbab
414,9b78fd18eae9fcd5a7e063c3b907a2321bca26138375e62c68a7ae5f5b1b9775
443,7ac0ff982e3820c437ba9f100713a2a2b2b42240fe811fa89d91914dfbc69669
221,95b4abb14a60ef804c09a91ad61b0fda07723bcb5cdbffdfdd7c651d8eeeff5d
512,b604d90e926ace74d8e34300a864c85bdd25da46c7935b5b98804d5f3e155a37
95,61731a610cb3d995dab85290c923da09ad216077f6e4bc574f999ca2f13fad3b
51,95ebe97f29a830a1ad69a297b387ca8527e778285eaf383d589e341b2bc51594
240,4140629e07e6f874d733e32b9671a7a669db011e42df4f3a6ab1f6918d87f2b9
453,7af7692e4f70f7f8ab12675522fc4a2ae4abd1153bd06f50ae2da2950a0dc4de
351,8c108711f7eed7953c427884f16983bba7f89cc500ba8dbc559daeb820830782
462,64f74b9e11b1965b2b7e62391cb9932da1e8403784bb531095f33ddd1b86d9f9
178,26dccc70f84c240fb0d46ffd45049e242e88cb6be03314b0cac6df3ba01ecdde
538,f73586d1ff419c25ba0d72c00b77ec4eb1c455df4f23b5d32515184c0aa263a9
41,59829fb1bacd4f60f2f004b8ce5749d8fbd6203bbb364931c2333e0e9faa61fa
522,44fbf9fa03e9419263bb9e6c595539bf4803401844260eb2d736695529c0339d
471,4ccbd4a19f6ad8f706f791a1255feaf2949b95ee35ef3f0513fc182d94b8e382
206,7db1a077c14cc244494b3fab264f98fc04dd4fd27bc834f661570c06b6a81a53
392,5c7e1b39432d10b1ce1945840001b0e52c120e4967e2594f22be27cf0cf4e7ed
282,e80e2b63f3ad32c0852e4b60ea9e80e3a22cf30ef63ae571d6516377d1806d94
358,af0ad108598b6e64d6eefd4673f02e6aedb4abbff1b9794bdd3cc578fc564b9f
397,ff4ce2406e71e486b19e95137147273a32f8dd218a78d7a5ea0952f135258ef9
254,552ab49ff1fc6e583ad1fb118b69a0d5e006981b0802254b3d37ba8393df0426
501,2c6bf79c237c7678b5e0a6c3793e53d56a418d0713b2a6ef3d71ae92b72502ac
4,a0ce528caab2c62497a548d0ebd9e935143ef81ed7dbf074dcd7e0c7dd50ae11
256,93df9eb8dc403c23d0e8b8ba226f5bb831a5e056c5be95a13c98230f8037f100
531,723182eac1124c7fe4affa3001e1170734fe0e2530ea08e3a39270abf6af43ce
430,b79324739cb3d4fba3af0bfe2fe1da97ee7c15520c0773c8ed5eb7c3f58ce5aa
100,ff6f9b8c9ff446342c06e6a858e9589e708412ffd409b3ff71d663ecf8761bc6
226,bf0513db6c18e892d563032403a83bfe0b1686e1f8b2250cc639970f30637bf9
515,e522476c096a096e4521889cf439768b710f69abdd3698f16413a9b672cf25fc
213,10ec1f01e81505d45de68d973167da2a38f3038895ae058be780124e04f93c9f
359,d14a6e47665be26043017258a580db351e528cb5fd1e51b9e05b8b3e34bafde0
171,b55c82b2201361dc9d6f3ac554854cb680465d48f1955757bf813f4c29fa6e67
98,6244b3292163687aacd4fbd62b5383db063f7b4d3505b1085f99da7ba597c4cb
292,82b4c3266143c9a702f39fdae3b85739712045fd4d5ea21bb950411b31e71f83
215,22d15cd06ad5478e90c1302b407e8cd6a33249cc14c6ce6c45b0ceb5145b6250
61,2b75fcf46217ce2db821d9d31acfea77dc7a560fc4fb1d70002b25d7fa3413b6
406,acdf032c4143c4d3b04e0decee2c367896505aa2cd69ea1c845cead8a0780147
47,2061b9bba59c69c39f1f61594a4aef62650b9894e05762e2277f04ab336493e5
32,9d6ece169806498adc97d3e421c9d783d0e045ec97045145adfde1ceaec057f5
417,09c5ec3e3a2554f35ccd3fa0012fb03066fd2cb9cff8c96f5e58ebfef2332b3b
267,144c9a5f91b272376b06265572006884d74f77d819f61eb718bff7d4fc9bac27
327,3e729556f8b94f86be5882eb2e069a9a87f6350946ff2e243ee36966a187683f
200,5a0fec7d66090dc128bcc7a4f80d58aea71d58c3094e0b2f057c67107854067c
134,2c850abeeb9fdcd842bffdaff540f32de4d7349e97ab6a3d2da3d866008e5b65
27,e08596116385048de7cb359a2a1c062adaf0a4ef53e880868f73bbea5ba316e4
473,b9ecb6629e14d5e760685521d1394e6ed76a563f770e6183786d3867492de692
230,9d8ecca2e74ddf964c523a89280670eb469b31eac5905117b195e3a2bf2f0eed
260,4ea01668f3de145c251669e4cc36bc6c0aec302b50a6a702d7a66571c1afc4af
378,592022af72fff5c0654fa1b035175cc805dfecbffbd2028dfd9ee57fda208269
288,10082651a8e553afc24ed0b486ed079c3df3b82e781c19bbc8de81abd71ae670
418,dd721ba88e83814ffab435918cec41f53e0fce9d30d105058e4ed32536588d82
162,9481e2a56920b5015041329105ce84a6c4a1f2a88451af2bd94446b1001559af
391,28cedaff26f645e116ba5d5a50a6379b92884476041d390a0539b3d588436676
513,b8c31a73612829608c41fc90a281b27943a3be89710292760ff35cdc36598c82
138,09143a01f8970bc0a38ffa8edcfb74e928a34a8ef5ceb17a34bfb16a3e762a91
62,c0853c9275528c59610f52e7dbcb3aed8388611c6fa60c216cf10909bf58b5ca
135,46f231074f151ea3abb0c75761937cc2ed0ac360a8b39998894fedce6077af14
128,6f438ef42275fdd62f692661040398e9f2b2d8ede0981731864469c18ad701e0
549,f29e9e5b9563bcc5007d448b5440d213516ae93fabeb4f76f24e941ca93d068f
8,ccbfe46d5e42b751ffe2a742680e853f50ac12e9399c2ecc0538d68f5c1ed6b2
326,05a10f486e672ae0d49c7f32902ad30a759688e71b897de309e827ebda9c55df
344,763d95abfa002a14369c09584abe852af29d616f630f8520a44c83aa03cc8aa5
64,bbe6d9a4a88f3705e83523b48089777198c3e2c14d92f520fae7d0e323a0a5da
300,bcab13d23b35800ec5c6ca0a63f695d129a7640123a274459cb959e3ef80f267
14,a3d925e824b630c10d7bc6d3f5104656d0e43db7665209c77523cd59d68ac53f
156,6de5fd78ccdf5253005629194214285f8dc3bc84d466b16946373bc52326c6a6
40,341bd452883d1e6d29c0a32b2a4963a9f9ab8cb26467043bc8171ab7603ac18a
379,52becd8bb7df5a001ffc685c0e6b9895d84620c08f9e56f2e7cee265720eb62d
187,66feb973fedf7fe00bcd278b16ca2aab113fdc0e93ac0a8e3beb24e4bd428143
488,1a6670152a8a3fce1ad057891de6d18e77583ca901fe042ff7dac04e51464dfd
216,df29c5049702cfaec89252031768198301c3bf7d7c452100e7630945f39cda27
409,c4fcafab861d9b311575e0c20ee0a05fe93a231441454efbe798fbea7c9b184e
279,fe36eefc29abbbfc1f7eb67fa800d1ee87b281c0db9437bc4aea1617d2a8e0e6
52,f081e5c6355d6ae432cb62330fc4108a39616f1bf3d2623011b8b647a3620cec
519,59c5648b89161593f4d98cbc9df5371382d986e885a9c77d81404c2a47a92494
337,49fa9d937a2c65fb2592452ed5b3673cc9daa24eceec2203c5435896b2cab1f8
236,672a4ddb1950183b51e349b6c1b0e47fb579649f32019856e33db411f018a82a
207,386f00fd11ba42964935c94949da0ce67405d6a6d59202d9d7c1a6f5bbaaaba8
212,dce30b8eee2f998c5d8ba5fc3df6be3f1f3a745acd68975bf9c7da3121f9d656
295,0488e88a2bd8fc94d7d4b9fab2d86bbbde681d8598a8e26e614239b7de59a84a
534,90868975efdbe7d7a6ca5ac3d17253e1610043cb2c0ca44eb6c6239b4a1a2961
251,914d58d1e2bfea3bda8f7f281d860e1a5666846d1d4ef2016f1e10a3fb4a9526
557,1e36b2c6ecf8630e2f7c02cd759a81ad2e7acc8bf773b1aacf31c7daf3fac711
461,843fed6d9097d4706952c2719a6788abb3fb4bed2abfc27e553e82d74cf21400
455,30d7e6a5677e4c37bc33d42bcab73740ab65dd5f4230f0b18a3ca74e220b7dcb
563,564fde999c34d33a262dad0e1596029b2b5f92e4f0aed68dc1e8d47020bf9c61
303,a333b90fd76570d46d00beb7d6cdffa913703f5bd02b76e41d428b5b704f30e7
350,b70c18dbd11aec7f4caad6b5687d262d8668ff3cd1ff733bc5c683d0952659d5
269,b8956c4168f3e9a121472e2b000f569d25801c95a47285097bc05d24fc7435f5
483,640d0d291add46811bedb502fd71a74dff9113327f36ac4caa2a3b343fda2ada
