id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais,id_num,cliente,pred_1,pred_2,pred_3,predict_sum,dist_centroid,dist_centroid_norm
3db24fae3343f104b132adca7181e7346f7a4184123e8349f9d804897a94c671,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,SERVICOS DE ALOJAMENTO/ALIMENTACAO,SERVIÇO,7.564383561643837,5 a 10,False,False,False,False,False,2011-04-07,False,False,True,SIM,ALOJAMENTO,ALOJAMENTO E ALIMENTACAO,False,False,False,,,,,False,,0.0,0.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,,6080.24,CENTRO NORTE PIAUIENSE,TERESINA,True,3.0,3.0,0.0,28.66666666666667,36.0,24.0,3.0,,,3.0,,,,,,,,,,,,,,18.0,22.0,18.0,18.0,0.0,0.0,0.0,0.0,158.4425925925926,344.4,40.9,40.9,344.4,158.4425925925926,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,1.0,2.0,10.0,5.0,183.0,204.0,18.545454545454547,107.0,0.0,11828073.796875,1182807.3796875,5192813.0,61819.2,13167489.796875,1316748.9796875,6532229.0,61819.2,40914585.59375,2273032.532986111,25964064.0,123638.4,48562833.6953125,2697935.205295139,30192312.0,123638.4,9.0,1.8,3.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,40914585.59375,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",13857804.0,13857804.0,296.0,87.0,59.77,40.23,1.0,9.0,12.0,12.0,11.0,12.0,14.0,7.0,4.0,5.0,,27.0,46.0,14.0,,87.0,5.566666666666666,18.0,38.0,296.0,384.0,35.936631944444436,165.33333333333334,-0.36666666666666653,56.610606060606024,91.2,5.566666666666666,88.0,110.0,175.0,-20.0,-49.71428571428571,38.775510204081634,0,35907,0,0,1,1,2,1.3928695010351315,0.3112976048907489
15f167ec32faf53eaf280016667c946a71ff0ad3820069aa7a50d20e0a6584d5,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2003-04-05,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,13.0,10.0,False,17.0,10.0,13.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,638342.0,456.86,CENTRAL POTIGUAR,SERRA DE SANTANA,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",137959840.0,137959840.0,279.0,850.0,34.59,65.41,,11.0,37.0,101.0,131.0,171.0,136.0,103.0,85.0,75.0,,159.0,356.0,335.0,,850.0,28.3,0.0,0.0,279.0,1130.0,136.21884955752208,5014.966666666666,-6.1,148.84222483352931,532.4333333333333,28.3,851.0,851.0,980.0,0.0,-13.163265306122453,0.0,0,105941,0,1,1,1,3,1.3957661368526246,0.3119449848438287
c5c61fc0a8a4d7e4d0dc6b968ddade28c4649d5247fc2066c11ee99ff410855c,True,MUNICIPIO,RO,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,26.49041095890411,> 20,False,False,False,False,False,2005-09-10,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,16.0,10.0,False,8.0,10.0,21.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,702905.0,985.19,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",32197500.0,55173636.0,218.0,409.0,43.01,56.99,,,17.0,29.0,44.0,56.0,48.0,34.0,21.0,23.0,,82.0,77.0,113.0,,272.0,24.4,0.0,0.0,218.0,490.0,123.43762781186092,5014.966666666666,-5.066666666666666,148.94338235294114,374.23333333333335,25.23333333333333,272.0,272.0,311.0,0.0,-12.540192926045012,0.0,1,413742,0,1,1,1,3,1.3962957442729993,0.31206334878343145
fb44a38453229ab3795e73794c0b7966dc26ea24f94da2b6965d60be61c18340,True,MUNICIPIO,RO,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,26.495890410958904,> 20,False,False,False,False,False,2005-10-22,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,16.0,16.0,False,,16.0,16.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,26.0,ALTA,BOA,False,795489.0,947.22,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",109523016.0,110453016.0,330.0,569.0,42.18,57.82,,5.0,31.0,71.0,82.0,119.0,94.0,72.0,57.0,38.0,,198.0,237.0,134.0,,569.0,23.4,0.0,0.0,331.0,900.0,108.9912495365222,5014.966666666666,-4.166666666666667,135.16859988283548,285.56666666666666,23.4,569.0,569.0,622.0,0.0,-8.520900321543412,0.0,1,39827,0,1,1,1,3,1.3965394355708802,0.31211781226138585
ca07faf83b8686e6e2ceeb7191f4b8153d027d03433694d2e8b21a4f636a233a,True,MUNICIPIO,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,39.684931506849324,> 20,False,False,False,False,False,2005-09-24,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,0.0,False,13.0,0.0,0.0,,,,False,AM,AZUL,ACIMA DE 1 ANO,26.0,ALTA,BOA,False,,1034.46,SUDOESTE AMAZONENSE,JURUA,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",122247470.0,122247470.0,402.0,727.0,41.95,58.05,,4.0,17.0,46.0,132.0,161.0,111.0,88.0,81.0,87.0,13.0,252.0,173.0,289.0,,727.0,27.266666666666666,0.0,0.0,401.0,1131.0,191.20397877984107,5014.966666666666,-8.533333333333333,159.28780821917826,447.53333333333336,29.3,730.0,730.0,954.0,0.0,-23.480083857442345,0.0,0,281922,0,1,1,1,3,1.3972775988835833,0.31228278713598245
344543754ccf12734be09df11f1e949f8002beca385fa4602d14587bacfa4781,True,MUNICIPIO,RO,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,30.271232876712325,> 20,False,False,False,False,False,2005-09-24,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,33.0,20.0,False,20.0,20.0,33.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,1095442.0,1058.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",44458308.0,44458308.0,171.0,296.0,43.24,56.76,,8.0,15.0,27.0,41.0,39.0,50.0,47.0,34.0,35.0,,93.0,108.0,95.0,,296.0,29.3,0.0,0.0,171.0,469.0,149.3422885572139,5014.966666666666,-0.2,176.6860178970917,360.0,29.566666666666666,298.0,298.0,331.0,0.0,-9.969788519637458,0.0,2,246177,0,1,1,1,3,1.3978056739980973,0.3124008086148277
ecb1e60332059984242db30d63e229a9c76e65f5956f67321bf3142d48bb1358,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,2.0,4.0,False,,4.0,2.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,187441.0,,CENTRO NORTE PIAUIENSE,CAMPO MAIOR,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",34927850.0,35137850.0,98.0,217.0,27.19,72.81,,,4.0,14.0,34.0,49.0,34.0,40.0,26.0,16.0,,43.0,74.0,100.0,,217.0,33.56666666666667,0.0,0.0,98.0,315.0,150.87407407407397,470.66666666666674,3.966666666666667,196.158832565284,470.66666666666674,34.03333333333333,217.0,217.0,265.0,0.0,-18.11320754716981,0.0,1,141217,0,1,1,1,3,1.3978982086677945,0.312421489533625
30615301ea81ff2e4cef1e1465616687dfae869a38a8b878507df7981f593552,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2005-03-12,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,15.0,9.0,False,10.0,9.0,15.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,485960.0,864.91,CENTRAL POTIGUAR,SERRA DE SANTANA,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",68773860.0,68773860.0,100.0,400.0,35.5,64.5,,1.0,1.0,16.0,53.0,63.0,91.0,72.0,60.0,43.0,,67.0,147.0,186.0,,400.0,24.0,0.0,0.0,99.0,500.0,217.6766666666668,5064.7,1.9333333333333331,223.87880299251862,506.06666666666666,24.0,401.0,401.0,416.0,0.0,-3.605769230769228,0.0,0,359635,0,1,1,1,3,1.3988326524388777,0.31263033186065353
aff8948936ab21dfea40acb18907c8d0957a9feb99d2722106b74febcd8138aa,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,PI,OUTROS,SERVICOS ADMINISTRATIVOS,SERVIÇO,6.701369863013697,5 a 10,False,False,False,False,False,2012-02-16,False,True,True,SIM,ALUGUEIS NAO IMOBILIARIOS E GESTAO DE ATIVOS INTANGIVEIS NAO FINANCEIROS,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,True,,,7.0,4.0,False,,4.0,7.0,,,6.0,False,PI,VERDE,ACIMA DE 1 ANO,22.0,ALTA,BOA,False,405348.0,3654.23,CENTRO NORTE PIAUIENSE,TERESINA,True,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",20142756.0,20142756.0,26.0,133.0,60.9,39.1,4.0,11.0,17.0,26.0,21.0,22.0,16.0,12.0,4.0,,,27.0,94.0,12.0,,133.0,2.2,69.0,18.0,26.0,160.0,10.840625000000005,32.36666666666667,0.8,11.470646766169152,32.36666666666667,2.2,134.0,81.0,5.0,65.4320987654321,2580.0,16.589861751152075,0,79550,0,1,1,1,3,1.399170139756149,0.31270575816115725
3c0af6614691b4ca5d2e3a38e81cf50ec6d639e0915b9bc72f137ee1437274bc,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.83287671232877,> 20,False,False,False,False,False,2005-09-10,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,3.0,2.0,False,,2.0,3.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,BOA,False,356539.0,575.97,OESTE MARANHENSE,IMPERATRIZ,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",57440340.0,57440340.0,58.0,309.0,35.92,64.08,,,8.0,34.0,49.0,98.0,51.0,27.0,20.0,22.0,1.0,44.0,143.0,121.0,,309.0,36.73333333333333,0.0,0.0,59.0,368.0,135.09257246376802,265.03333333333336,2.8666666666666667,152.85609492988118,265.03333333333336,36.73333333333333,309.0,309.0,309.0,0.0,0.0,0.0,0,317488,0,1,1,1,3,1.3991907162446309,0.31271035687738785
b67e6a9c00f00ed5ee5207a7861cb2ac352b8ba9b5ef415c05064af97c739eea,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2005-10-28,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,1.0,3.0,False,5.0,3.0,1.0,,,,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,122310.0,423.44,OESTE POTIGUAR,UMARIZAL,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",22615524.0,22615524.0,27.0,144.0,27.08,72.92,,,,3.0,5.0,30.0,46.0,26.0,15.0,19.0,,37.0,74.0,33.0,,144.0,34.333333333333336,0.0,0.0,26.0,171.0,271.61289682539683,460.16666666666674,34.333333333333336,273.6774712643679,460.16666666666674,34.333333333333336,145.0,145.0,145.0,0.0,0.0,0.0,0,303722,0,1,1,1,3,1.3994733522572884,0.31277352425504296
a7c2056462dfa0f4dd32da8ba2b4a7e5bf973cb2c6983218a6ce7cccc9a9b1c3,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2005-06-24,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,2.0,False,,2.0,0.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,138318.0,,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",35082396.0,35082396.0,72.0,246.0,34.55,65.45,,,9.0,30.0,37.0,59.0,36.0,31.0,32.0,12.0,,40.0,114.0,92.0,,246.0,33.86666666666667,0.0,0.0,72.0,318.0,133.11503680336494,265.6666666666667,-4.066666666666666,164.3768292682928,265.6666666666667,33.86666666666667,246.0,246.0,246.0,0.0,0.0,0.0,0,396132,0,1,1,1,3,1.4005917145685611,0.31302347122325536
545338bfcb8b249a9a949df9e5ff87febe7eabe501831784e6017e6a7d5b03d4,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,25.926027397260274,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,1.0,False,,1.0,0.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,53034.0,693.29,NORTE MARANHENSE,LITORAL OCIDENTAL MARANHENSE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",98395560.0,98605560.0,64.0,746.0,34.85,65.15,,,3.0,79.0,134.0,160.0,130.0,90.0,72.0,78.0,,96.0,411.0,239.0,,746.0,43.53333333333333,0.0,0.0,64.0,810.0,289.6956378600827,5014.966666666666,2.033333333333333,167.0393208221627,522.4,43.53333333333333,746.0,746.0,746.0,0.0,0.0,0.0,1,330343,0,1,1,1,3,1.4016402391708112,0.31325780990114793
c12a4ac53908d20e40adffca08354caf5eec06e071c59b79aa2da5c95f2c93ad,True,MUNICIPIO,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,39.673972602739724,> 20,False,False,False,False,False,2003-10-04,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,1.0,False,8.0,1.0,0.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,54927.0,,SUL AMAZONENSE,PURUS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",217139940.0,217139940.0,588.0,1380.0,48.95,51.05,1.0,51.0,139.0,172.0,263.0,262.0,194.0,105.0,82.0,112.0,2.0,286.0,759.0,334.0,,1381.0,25.23333333333333,0.0,0.0,589.0,1976.0,112.00412440838406,5014.966666666666,-11.2,120.2295602018746,571.1,25.23333333333333,1387.0,1387.0,1497.0,0.0,-7.348029392117571,0.0,0,390270,0,1,1,1,3,1.4016716313546596,0.31326482585751503
d83e65df3ebb74957c5f30e9bf7a965862a8e1ff90dc29cd41cfd7c9a9dbe170,True,MUNICIPIO,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.84931506849315,> 20,False,False,False,False,False,2005-07-30,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,0.0,False,,0.0,0.0,,,,False,AM,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,,,SUDOESTE AMAZONENSE,JURUA,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",131056700.0,135706700.0,164.0,1228.0,47.96,52.04,1.0,,9.0,113.0,230.0,276.0,179.0,145.0,94.0,181.0,1.0,357.0,717.0,153.0,,1228.0,31.33333333333333,0.0,0.0,161.0,1395.0,214.88689273689263,5014.966666666666,7.1,204.61269584008642,695.8333333333335,34.266666666666666,1234.0,1234.0,1293.0,0.0,-4.563031709203402,0.0,5,23208,0,1,1,1,3,1.4025282059771462,0.313456264917809
f5c628059718189dddc58891e653533731acece413ca1de813a8ae15f973a54a,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2005-04-08,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,1.0,0.0,False,,0.0,1.0,,,,False,MA,LARANJA,ACIMA DE 1 ANO,23.0,BAIXA,,False,106340.0,498.24,OESTE MARANHENSE,GURUPI,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",41367348.0,41367348.0,64.0,377.0,39.52,60.48,,,13.0,52.0,83.0,85.0,46.0,29.0,37.0,32.0,1.0,72.0,174.0,130.0,,377.0,41.5,0.0,0.0,64.0,441.0,271.027878787879,5014.966666666666,32.53333333333333,156.60601237842639,275.8,41.5,377.0,377.0,377.0,0.0,0.0,0.0,0,321838,0,1,1,1,3,1.4035259274593828,0.31367924941674263
