id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais,id_num,cliente,pred_1,pred_2,pred_3,predict_sum,dist_centroid,dist_centroid_norm
2672bcf3b89e9cda686180435beb9518edc8d70d94e5d563d9a455e745bccf51,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,29.567123287671233,> 20,False,False,False,False,False,2002-06-29,False,False,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,3.0,1.0,False,1.0,1.0,3.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,196435.0,3321.86,CENTRO NORTE PIAUIENSE,TERESINA,False,3.0,3.0,0.0,64.66666666666667,81.0,44.0,3.0,,2.0,1.0,,,,,,,,,,,,,,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,167.96666666666667,168.06666666666666,167.86666666666667,167.86666666666667,168.06666666666666,167.96666666666667,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,420000.0,210000.0,210000.0,210000.0,420000.0,210000.0,210000.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,420000.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",35546040.0,74100616.0,598.0,271.0,50.0,50.0,8.0,34.0,30.0,17.0,6.0,11.0,1.0,5.0,2.0,,,4.0,101.0,9.0,,114.0,4.4,35.0,46.0,602.0,718.0,29.541980474198017,315.4,-0.7333333333333333,75.83132183908049,315.4,4.4,116.0,132.0,153.0,-12.12121212121212,-24.183006535947715,37.86008230452675,14,377970,0,1,1,1,3,1.4332361982039727,0.31546788155199357
e0e30840e8517e89c1c0d09dfd8ba955222e1aa94127d58229094024ba426d26,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,15.953424657534244,15 a 20,False,False,False,False,False,2005-11-03,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,2.0,2.0,False,2.0,2.0,2.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,103815.0,4341.5,CENTRO AMAZONENSE,MANAUS,False,2.0,2.0,0.0,50.0,56.0,44.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",18030600.0,18030600.0,290.0,57.0,80.7,19.3,,9.0,11.0,11.0,10.0,12.0,4.0,,,,,2.0,52.0,3.0,,57.0,3.0,8.0,6.0,290.0,347.0,17.766858789625353,178.46666666666667,-0.6,47.38070175438596,178.46666666666667,3.0,57.0,57.0,72.0,0.0,-20.833333333333336,10.714285714285714,0,13731,0,1,1,1,3,1.4336000077547586,0.3155479592310381
54a007f16d56eac382196151dbe5b612b231add0b20393d51d865d699921e6b6,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,SERVICOS DE ALOJAMENTO/ALIMENTACAO,SERVIÇO,19.2027397260274,15 a 20,False,False,False,False,False,2005-11-03,False,True,False,SIM,ALIMENTACAO,ALOJAMENTO E ALIMENTACAO,False,True,True,,,1.0,0.0,False,,0.0,1.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,100514.0,,CENTRO AMAZONENSE,MANAUS,True,2.0,2.0,0.0,30.0,30.0,30.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",60840396.0,60840396.0,81.0,386.0,48.19,51.81,,24.0,58.0,60.0,77.0,66.0,46.0,36.0,14.0,5.0,,55.0,318.0,13.0,,386.0,3.2333333333333334,313.0,38.0,81.0,477.0,9.22795248078266,89.23333333333332,-0.2333333333333333,9.266329966329966,29.3,3.2333333333333334,396.0,121.0,8.0,227.27272727272728,4850.0,14.700193423597677,0,72688,0,1,1,1,3,1.4336998934327827,0.3155699449465002
a96d6c1bea541beff90476c1618d9491d0cca322c8babec335d99facfe92c5f0,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.83287671232877,> 20,False,False,False,False,False,2005-09-30,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,5.0,False,,5.0,0.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,472592.0,,OESTE MARANHENSE,IMPERATRIZ,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",106689630.0,107619630.0,69.0,537.0,35.2,64.8,,,1.0,40.0,86.0,122.0,85.0,82.0,57.0,64.0,,142.0,219.0,176.0,,537.0,25.23333333333333,0.0,0.0,69.0,606.0,158.5964679911702,263.7,3.066666666666667,170.3581626319058,263.7,25.23333333333333,537.0,537.0,540.0,0.0,-0.5555555555555536,0.0,1,352164,0,1,1,1,3,1.4340923681435434,0.31565633207914556
72793ebb92ba8c1a7d15831ae143db93d62f555f67248abe8911ec6328b7682f,True,ORGAO PUBLICO DO PODER LEGISLATIVO ESTADUAL OU DO DISTRITO FEDERAL,PI,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,40.01095890410959,> 20,False,False,False,False,False,1999-02-27,False,True,True,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,14.0,0.0,False,3.0,0.0,14.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,444582.0,,CENTRO NORTE PIAUIENSE,TERESINA,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",294207870.0,294207870.0,124.0,463.0,47.95,52.05,,1.0,30.0,57.0,37.0,45.0,62.0,86.0,54.0,91.0,,15.0,64.0,384.0,,463.0,23.16666666666667,0.0,0.0,124.0,587.0,175.10051107325378,577.9333333333333,2.566666666666667,198.40712742980566,577.9333333333333,23.16666666666667,463.0,463.0,482.0,0.0,-3.9419087136929436,0.0,0,72552,0,1,1,1,3,1.435203119361085,0.3159008181826701
636e260edb15d307fa03b63abe641fdd33b60260988b0915a419b3be6c326436,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,SERVICOS DE EDUCACAO,SERVIÇO,14.758904109589038,10 a 15,False,False,False,False,False,2004-10-23,False,True,True,SIM,EDUCACAO,EDUCACAO,False,False,True,,,2.0,0.0,False,1.0,0.0,2.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,121460.0,2322.18,LESTE POTIGUAR,NATAL,True,4.0,2.0,2.0,45.0,45.0,45.0,1.0,,1.0,,,,,,,2.0,0.0,0.0,0.0,0.0,10.91854893908282,16.588637919233403,5.248459958932238,25.0,63.0,25.0,25.0,0.0,0.0,0.0,0.0,165.15466666666669,356.2,2.033333333333333,2.033333333333333,356.2,165.15466666666669,,,,2.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,1.0,0.0,9.0,3.0,7.0,0.0,0.0,0.0,25.0,0.0,5633.0,11576.0,609.2631578947369,5209.0,9.0,431127100.1875,25360417.65808824,176184720.0,535766.4,835754359.25,43987071.53947368,332587300.0,309096.0,750434362.375,31268098.43229167,209927700.0,210000.0,1778598366.75,74108265.28125,513555330.0,210000.0,212.0,11.777777777777779,130.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,750434362.375,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",48631104.0,49051104.0,982.0,322.0,52.17,47.83,1.0,21.0,49.0,75.0,72.0,41.0,21.0,19.0,14.0,9.0,,9.0,88.0,225.0,,322.0,2.2666666666666666,121.0,139.0,982.0,1304.0,24.30250511247445,147.0,-0.5666666666666667,36.29389233954453,147.0,2.2666666666666666,322.0,347.0,488.0,-7.20461095100865,-34.01639344262295,41.99395770392749,3,360062,0,1,1,1,3,1.4352081254067313,0.3159019200573066
5dc97cd7d44221a81f42bbd2fddec395eb8ef30b440a93d00f1cc40ae3e53e43,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO E REPARACAO DE VEICULOS,COMERCIO,37.63287671232877,> 20,False,False,False,False,False,2004-10-09,False,True,False,SIM,COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,True,True,,,18.0,10.0,False,1.0,10.0,27.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,690598.0,1057.36,OESTE MARANHENSE,IMPERATRIZ,True,3.0,2.0,1.0,54.5,58.0,51.0,2.0,,2.0,,,,,,,1.0,0.0,0.0,0.0,0.0,6.850102669404517,6.850102669404517,6.850102669404517,6.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,299.29444444444437,548.7333333333332,83.4,83.4,548.7333333333332,299.29444444444437,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,1.0,2.0,1.0,56.0,56.0,28.0,28.0,28.0,3276417.625,1638208.8125,2225491.2,1050926.4,3276417.625,1638208.8125,2225491.2,1050926.4,10338326.25,1723054.375,6676473.5,210000.0,10338326.25,1723054.375,6676473.5,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,6.0,10338326.25,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",86649910.0,136455580.0,531.0,395.0,56.0,44.0,6.0,39.0,42.0,37.0,29.0,23.0,14.0,4.0,3.0,3.0,,10.0,149.0,41.0,,200.0,3.3666666666666667,43.0,45.0,532.0,734.0,40.43006357856494,361.2,-0.16666666666666666,63.32623762376237,332.7,3.3666666666666667,202.0,210.0,293.0,-3.8095238095238066,-31.05802047781569,22.167487684729068,13,57842,0,1,1,1,3,1.4370088148246027,0.31629826762144214
17aa50466f3d77c2cbc5de912b8801983d71461bc2842ce3acd4ea14eac68fe8,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,BENS DE CONSUMO,INDUSTRIA,48.72602739726028,> 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,FABRICACAO DE BEBIDAS,INDUSTRIAS DE TRANSFORMACAO,True,False,True,20.0,,4.0,20.0,False,1.0,20.0,4.0,20.0,,50.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,58855.0,12512.93,CENTRO AMAZONENSE,MANAUS,True,3.0,3.0,0.0,58.0,60.0,56.0,2.0,,1.0,1.0,,,,,,,,,,,,,,4.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,85.93333333333332,243.2,4.133333333333334,4.133333333333334,243.2,85.93333333333332,,,,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,381.0,381.0,381.0,381.0,381.0,25861032.0,25861032.0,25861032.0,25861032.0,25861032.0,25861032.0,25861032.0,25861032.0,129515160.0,64757580.0,129305160.0,210000.0,129515160.0,64757580.0,129305160.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,4.0,129515160.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",94093976.0,94303976.0,936.0,520.0,89.42,10.58,9.0,56.0,119.0,103.0,78.0,56.0,34.0,24.0,22.0,19.0,2.0,102.0,392.0,24.0,,520.0,2.8666666666666667,58.0,97.0,937.0,1463.0,26.05231576545745,417.56666666666666,-0.4,42.40348542458821,340.03333333333336,2.8666666666666667,526.0,566.0,374.0,-7.067137809187274,40.64171122994653,17.78185151237397,3,78857,0,1,1,1,3,1.4391362984544238,0.31676654546327815
fc0d1a528db1b7f0464824106d44dab8f3c2f578395097c5bc322f06ed1619bb,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,24.61369863013699,> 20,False,False,False,False,False,2005-11-03,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,20.0,0.0,False,,2.0,27.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,26.0,ALTA,BOA,False,182102.0,1627.01,,,False,3.0,3.0,0.0,46.5,59.0,34.0,2.0,,,2.0,,,,,,,,,,,,,,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,209.6133333333333,328.8333333333333,29.83333333333333,29.83333333333333,328.8333333333333,209.6133333333333,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,2.0,0.0,20.0,20.0,4.0,10.0,0.0,1318809.63671875,439603.21223958326,700617.6,61819.2,1318809.63671875,439603.21223958326,700617.6,61819.2,5034609.5234375,1006921.9046875,2101852.8,123638.4,5034609.5234375,1006921.9046875,2101852.8,123638.4,,,,,0.0,0.0,0.0,0.0,0.0,5.0,5034609.5234375,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",17000280.0,35014210.0,273.0,150.0,72.73,27.27,2.0,10.0,17.0,11.0,5.0,7.0,2.0,1.0,,,,3.0,49.0,3.0,,55.0,3.4,21.0,21.0,273.0,328.0,18.5875,153.23333333333332,-0.6,44.44787878787879,143.93333333333334,3.4,55.0,56.0,68.0,-1.7857142857142905,-19.11764705882353,38.18181818181818,9,48171,0,1,1,1,3,1.4395861150464695,0.3168655540478767
6fc138a9ec095f7140b4791d91d6bfafa3b7aa334977a97ddf2651de471b1249,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,45.58356164383562,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,4.0,5.0,False,13.0,5.0,4.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,385513.0,607.35,OESTE MARANHENSE,PINDARE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",128996060.0,128996060.0,44.0,731.0,37.89,62.11,,2.0,34.0,104.0,162.0,158.0,102.0,77.0,50.0,42.0,,79.0,394.0,258.0,,731.0,45.5,0.0,0.0,44.0,775.0,164.01167097329875,580.2666666666668,3.933333333333333,166.84044687642486,580.2666666666668,45.5,731.0,731.0,732.0,0.0,-0.1366120218579181,0.0,0,255601,0,1,1,1,3,1.4398553994591639,0.3169248259134032
b63af00424da3d8c5132b8c8ccd7d2437d8c04286fec0c7f5093bd08cc8c82d8,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,ELETROELETRONICOS,INDUSTRIA,16.753424657534243,15 a 20,False,False,False,False,False,2005-08-27,False,True,True,SIM,FABRICACAO DE EQUIPAMENTOS DE INFORMATICA PRODUTOS ELETRONICOS E OPTICOS,INDUSTRIAS DE TRANSFORMACAO,False,False,True,,,1.0,0.0,False,2.0,0.0,1.0,,,,False,AM,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,335257.0,4606.99,CENTRO AMAZONENSE,MANAUS,True,3.0,1.0,2.0,57.0,57.0,57.0,1.0,,1.0,,,,,,,2.0,0.0,0.0,0.0,0.0,12.201232032854211,15.342915811088295,9.059548254620124,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,92.12666666666668,186.8,43.23333333333333,43.23333333333333,186.8,92.12666666666668,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,4.0,0.0,159.0,159.0,53.0,132.0,13.0,13559011.1875,4519670.395833333,11951712.0,741830.4,13559011.1875,4519670.395833333,11951712.0,741830.4,42057662.375,14019220.791666664,38843064.0,1483660.8,42057662.375,14019220.791666664,38843064.0,1483660.8,,,,,0.0,0.0,0.0,0.0,0.0,5.0,42057662.375,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",108559660.0,108559660.0,1660.0,369.0,49.59,50.41,,11.0,54.0,103.0,93.0,63.0,30.0,10.0,5.0,,,11.0,322.0,36.0,,369.0,2.8666666666666667,44.0,10.0,1660.0,2029.0,31.595411938825837,192.0,-0.26666666666666666,62.63965672990072,192.0,2.8666666666666667,369.0,336.0,342.0,9.82142857142858,7.8947368421052655,2.8409090909090913,0,336625,0,1,1,1,3,1.4402869703886605,0.31701981846734395
f24bd298b77ed47966e6c75c80f8a695b96f66b49d4e4a73e3c265a6622dc6bd,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,SERVICOS DE EDUCACAO,SERVIÇO,21.849315068493148,> 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,EDUCACAO,EDUCACAO,False,False,True,,,5.0,0.0,True,3.0,0.0,5.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,107184.0,1786.08,OESTE MARANHENSE,IMPERATRIZ,True,4.0,4.0,0.0,57.0,62.0,52.0,4.0,,,4.0,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,52.1,52.1,52.1,52.1,52.1,52.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,19.0,19.0,19.0,19.0,1236384.0,1236384.0,1236384.0,1236384.0,1236384.0,1236384.0,1236384.0,1236384.0,2472768.0,2472768.0,2472768.0,2472768.0,2472768.0,2472768.0,2472768.0,2472768.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,2472768.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",13188096.0,13188096.0,144.0,77.0,27.27,72.73,,2.0,15.0,19.0,18.0,16.0,2.0,3.0,,2.0,,1.0,19.0,57.0,,77.0,5.333333333333333,3.0,9.0,144.0,221.0,47.46666666666665,227.16666666666663,-0.26666666666666666,67.55670995670994,227.16666666666663,5.333333333333333,77.0,84.0,120.0,-8.333333333333337,-35.83333333333333,11.25,0,224971,0,1,1,1,3,1.4408511725558373,0.31714400432217327
f65dc78d85b73e8e17742cdedb386381b4d0b3907676f08b114431ccde27480e,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO POR ATACADO,COMERCIO,19.48219178082192,15 a 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,COMERCIO POR ATACADO EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,1.0,3.0,False,,3.0,1.0,,,6.0,False,MA,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,202438.0,1079.52,OESTE MARANHENSE,IMPERATRIZ,True,2.0,2.0,0.0,37.5,68.0,7.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,183.7333333333333,183.7333333333333,183.7333333333333,183.7333333333333,183.7333333333333,183.7333333333333,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,210000.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",85413530.0,85833530.0,530.0,255.0,89.8,10.2,2.0,31.0,31.0,28.0,45.0,44.0,29.0,16.0,13.0,16.0,,75.0,173.0,7.0,,255.0,3.933333333333333,25.0,22.0,532.0,792.0,41.295117845117844,199.76666666666668,-0.7333333333333333,70.77910256410259,199.76666666666668,3.933333333333333,260.0,261.0,314.0,-0.3831417624521105,-17.19745222929936,8.51063829787234,2,290397,0,1,1,1,3,1.4424179503535064,0.3174888658832424
