id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais,id_num,cliente,pred_1,pred_2,pred_3,predict_sum,dist_centroid,dist_centroid_norm
58feb28a117f04819cb934023c39f26c998e76fd993e72ac297b783d6607800d,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,8.087671232876714,5 a 10,False,False,False,False,False,2010-09-28,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,22.0,MEDIA,,False,,708.71,NORTE PIAUIENSE,LITORAL PIAUIENSE,False,1.0,1.0,0.0,49.0,49.0,49.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",185457.6,185457.6,0.0,1.0,100.0,0.0,,,,,,,,,,1.0,,,1.0,,,1.0,63.8,0.0,0.0,0.0,1.0,63.8,63.8,63.8,63.8,63.8,63.8,1.0,1.0,1.0,0.0,0.0,0.0,0,8715,0,1,1,1,3,1.1083352655869354,0.42175453388243656
1a8f4ea236c52d74e224330ef657b5ff86a99cacb5ae5aa78adc74e11a373fe8,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,5.786301369863014,5 a 10,False,False,False,False,False,2013-01-15,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,26.0,MEDIA,,False,,1105.5,NORTE PIAUIENSE,LITORAL PIAUIENSE,False,1.0,1.0,0.0,26.0,26.0,26.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,362647,0,1,1,1,3,1.108380743980615,0.42177183976390004
50262ea7047efca1c9d89efa3e13af743303c64953309d7d0b7a7744a280ca09,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,9.54246575342466,5 a 10,False,False,False,False,False,2009-04-15,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,23.0,BAIXA,,False,,407.06,CENTRO NORTE PIAUIENSE,CAMPO MAIOR,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",210000.0,420000.0,17.0,0.0,,,,,,,,,,,,,,,,,,,69.2,0.0,0.0,17.0,17.0,19.939215686274512,56.8,4.066666666666666,,,,0.0,0.0,0.0,,,0.0,1,326186,0,1,0,1,2,1.108865566671708,0.4219563292179907
155676afb3516299b562dc7b75c41f475cfbdbf0635603a6e71df8de02c4b58a,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.4301369863013695,5 a 10,False,False,False,False,False,2011-05-26,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,25.0,MEDIA,,False,,,NORTE PIAUIENSE,LITORAL PIAUIENSE,False,1.0,1.0,0.0,49.0,49.0,49.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,195118,0,0,1,1,2,1.1090739228944686,0.4220356149579111
42828c3206f6cf7487e2ae7f7c3943a2457cd31529e051e87be0bfc0cb8841e6,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,14.58082191780822,10 a 15,False,False,False,False,False,2004-04-02,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,21.0,MEDIA,,False,,1277.19,OESTE MARANHENSE,IMPERATRIZ,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",370915.2,370915.2,0.0,2.0,100.0,0.0,,,1.0,,,,,1.0,,,,,2.0,,,2.0,50.6,0.0,0.0,0.0,3.0,59.73333333333333,73.93333333333334,50.6,59.73333333333333,73.93333333333334,50.6,3.0,3.0,3.0,0.0,0.0,0.0,0,61207,0,1,1,1,3,1.1093882786957485,0.4221552366902141
fda93b3fbe7e4f778c4a4cf3489db2ed3bf570d1393eef87869767bfc13a4625,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,17.372602739726027,15 a 20,False,False,False,False,False,2002-07-06,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,23.0,BAIXA,,False,,1225.59,LESTE MARANHENSE,CHAPADINHA,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,2.0,0.0,,,,,,,,,,,,,,,,,,,109.36666666666666,0.0,0.0,2.0,2.0,48.66666666666667,86.16666666666669,11.166666666666664,,,,0.0,0.0,1.0,,-100.0,0.0,0,208700,0,1,1,1,3,1.1095188666075124,0.4222049292747296
76433d69d962045891e4d852579c942be825b2d487a3e590297e363129104dfb,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,18.88493150684932,15 a 20,False,False,False,False,False,2005-11-03,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,22.0,BAIXA,,False,,643.11,LESTE MARANHENSE,CHAPADINHA,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,1.0,0.0,,,,,,,,,,,,,,,,,,,97.26666666666668,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,0.0,0,143561,0,1,1,1,3,1.1101745550433066,0.422454438226756
e43d291ccd501257b42c5edd919c50d7f745089c29dcec63cc4e019339ad65f6,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,8.202739726027398,5 a 10,False,False,False,False,False,2010-08-17,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,23.0,BAIXA,,False,,526.92,LESTE MARANHENSE,CODO,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,1.0,0.0,,,,,,,,,,,,,,,,,,,65.83333333333333,0.0,0.0,1.0,1.0,11.133333333333333,11.133333333333333,11.133333333333333,,,,0.0,0.0,0.0,,,0.0,0,277155,0,1,1,1,3,1.110270310725319,0.4224908761118325
dec9a152ed545382376acae9462e5af3617cdf7e9584febada6e7f8c75bf93d0,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,19.805479452054797,15 a 20,False,False,False,False,False,2005-11-03,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,22.0,MEDIA,,False,,2228.98,SUDESTE PIAUIENSE,PICOS,False,1.0,1.0,0.0,52.0,52.0,52.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",556372.8,766372.8,7.0,3.0,0.0,100.0,,,2.0,1.0,,,,,,,,,1.0,2.0,,3.0,26.23333333333333,0.0,0.0,7.0,10.0,28.059999999999995,80.03333333333333,6.1,49.23333333333334,80.03333333333333,33.333333333333336,3.0,3.0,5.0,0.0,-40.0,0.0,1,130143,0,1,0,1,2,1.1104015857335703,0.42254083015699784
7df1b272a67fcc703f606ab77364ab7c733b715ba94e057de50c1168475e3785,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.413698630136985,5 a 10,False,False,False,False,False,2011-06-01,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,23.0,BAIXA,,False,,,LESTE MARANHENSE,CODO,False,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,1.0,0.0,,,,,,,,,,,,,,,,,,,33.333333333333336,0.0,0.0,1.0,1.0,10.133333333333333,10.133333333333333,10.133333333333333,,,,0.0,0.0,1.0,,-100.0,0.0,0,88474,0,1,0,1,2,1.1104763897066683,0.42256929529366366
3d37d9e9f7d59e2ad8eb42d87aecce35e46a79fb3f24c1f3ebb96102006c56de,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,8.29041095890411,5 a 10,False,False,False,False,False,2010-07-16,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,26.0,MEDIA,,False,,408.5,CENTRO NORTE PIAUIENSE,CAMPO MAIOR,False,1.0,1.0,0.0,27.0,27.0,27.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305161,0,1,1,1,3,1.1107724160912926,0.42268194213775556
bb7b5e411f434e83880f7090646f35688c7c3e96d0abf6c7c15c69a512cda124,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,16.945205479452053,15 a 20,False,False,False,False,False,2005-11-03,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,LARANJA,ACIMA DE 1 ANO,22.0,BAIXA,,False,,,CENTRO NORTE PIAUIENSE,MEDIO PARNAIBA PIAUIENSE,False,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,156395,0,1,0,1,2,1.1108438167943033,0.4227091122289294
6be21c274fce2fc9cafe46f76bad43f8db7237f1d91bb80c21930aafd8b06c29,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.695890410958903,5 a 10,False,False,False,False,False,2011-02-18,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,,False,,1111.45,CENTRO NORTE PIAUIENSE,CAMPO MAIOR,False,1.0,1.0,0.0,23.0,23.0,23.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",185457.6,185457.6,0.0,1.0,0.0,100.0,,,,,,,,1.0,,,,,1.0,,,1.0,93.26666666666668,0.0,0.0,0.0,1.0,93.26666666666668,93.26666666666668,93.26666666666668,93.26666666666668,93.26666666666668,93.26666666666668,1.0,1.0,1.0,0.0,0.0,0.0,0,18956,0,1,1,1,3,1.111257039831912,0.4228663558852736
324e95b47c9dc1df27bb53657cc4f20b1636f78bc0204a3fe226836bd6f7c09a,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,5.665753424657535,5 a 10,False,False,False,False,False,2013-02-28,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,21.0,BAIXA,,False,,690.93,LESTE MARANHENSE,CODO,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,2.0,0.0,,,,,,,,,,,,,,,,,,,68.8,0.0,0.0,2.0,2.0,6.583333333333332,10.1,3.066666666666667,,,,0.0,0.0,0.0,,,0.0,0,36968,0,1,1,1,3,1.111299154814748,0.42288238188887284
69a0bc1c5413016244a65659e5fccdd3528d75583a6069591d3079891cfb0d2d,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,6.553424657534246,5 a 10,False,False,False,False,False,2012-04-10,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,26.0,MEDIA,,False,,1363.33,CENTRO NORTE PIAUIENSE,CAMPO MAIOR,False,1.0,1.0,0.0,25.0,25.0,25.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,283273,0,1,1,1,3,1.1116068561761299,0.422999471408871
2de72a2158482fc11e919ca2ca9281c2559b38072029966ce2fdb07e67d43f54,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,9.564383561643837,5 a 10,False,False,False,False,False,2009-04-07,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,LARANJA,ACIMA DE 1 ANO,23.0,BAIXA,,False,,689.61,LESTE MARANHENSE,CODO,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",185457.6,185457.6,0.0,1.0,100.0,0.0,,,,1.0,,,,,,,,,,1.0,,1.0,88.6,0.0,0.0,0.0,1.0,88.6,88.6,88.6,88.6,88.6,88.6,1.0,1.0,1.0,0.0,0.0,0.0,0,1032,0,1,1,1,3,1.1119972339617838,0.4231480217673579
2308fea73fb3695a96725320edc88fb61c9739a122c05ae16511daeaf0be1189,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,8.104109589041098,5 a 10,False,False,False,False,False,2010-09-22,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,22.0,BAIXA,,False,,561.63,NORTE PIAUIENSE,LITORAL PIAUIENSE,True,1.0,1.0,0.0,34.0,34.0,34.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,1.0,0.0,,,,,,,,,,,,,,,,,,,84.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0,175650,0,1,0,1,2,1.1123467524241017,0.4232810239380324
28d2e87bef0fb59d9a2709d61c0d294f6535211e8904907c18cbce5ff4cd77ee,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,10.38082191780822,10 a 15,False,False,False,False,False,2008-06-13,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,AMARELO,ACIMA DE 1 ANO,22.0,BAIXA,,False,,,NORTE MARANHENSE,LENCOIS MARANHENSES,False,1.0,1.0,0.0,35.0,35.0,35.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24800,0,1,1,1,3,1.113631066174698,0.42376974351960656
ab17fb80aaf7f3ba9e34dd67d120fbaa0eda054ff93bb028915153bd393d2f9e,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,13.10958904109589,10 a 15,False,False,False,False,False,2005-09-21,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,26.0,MEDIA,,False,,1157.44,CENTRO MARANHENSE,MEDIO MEARIM,False,1.0,1.0,0.0,27.0,27.0,27.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14986,0,1,1,1,3,1.1138030261942808,0.42383517942168186
67c522d1e177e6d901fe34c6a8e0170294cfcf60af96c462aeea5d79b9efe184,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,8.016438356164384,5 a 10,False,False,False,False,False,2010-10-24,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,22.0,MEDIA,,False,,750.4,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,False,1.0,1.0,0.0,51.0,51.0,51.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",370915.2,370915.2,1.0,2.0,50.0,50.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,2.0,39.46666666666667,0.0,0.0,1.0,3.0,37.13333333333333,47.56666666666667,24.36666666666667,43.51666666666666,47.56666666666667,39.46666666666667,2.0,2.0,3.0,0.0,-33.333333333333336,0.0,0,68273,0,1,0,1,2,1.1144672014781163,0.4240879178718131
e29cc62a5e7f9cd9eab48f9b1f6b08db9d2b36662aa93cfbed10f2768a91c2ed,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,19.671232876712327,15 a 20,False,False,False,False,False,2005-11-03,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,LARANJA,ACIMA DE 1 ANO,23.0,BAIXA,,False,,859.11,OESTE MARANHENSE,GURUPI,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410532,0,0,1,1,2,1.1146924892336718,0.4241736465635582
