id,rank_01,rank_02,rank_03,rank_mean,rank_std
c0646d69abdbeee5fb2f89d01ea0b7c218f832da94d1468cc571ae821b257026,135.0,980.0,1.0,372.0,433.387
190a2ea17e44d75e1f8c5785bbbebd5f13229cf7e7f5103449c8dc010edbc804,139.0,980.0,1.0,373.333,432.662
e4e72015a6358adb7e04ff55e25b1d788c053efc72da5f0fd2d830f276de4fbd,142.0,980.0,1.0,374.333,432.122
0f023a031a0bea745f7ee36134edaac5e972d27f4ff38d4a8be4f9736075fdeb,144.0,980.0,1.0,375.0,431.765
4ea9055539ea044c77377e52ad7f59c6b122ad771f326076ded71c8b20c8d2ab,147.0,980.0,1.0,376.0,431.232
5317b65902700f9566ceb9e4b4f5ed1fa0098f805052f6cbd53bd35dd52698a0,151.0,980.0,1.0,377.333,430.527
edcefa7f000dff8be1ba3d51b6f259e5971f7df7423b2fdd7dc130eb2acce79a,154.0,980.0,1.0,378.333,430.003
c06de08966cb55c9a5b316b37ff8d2ba59ef7d3fb2f3ad47bed2183896ddeae1,156.0,980.0,1.0,379.0,429.656
dcdabcef5d815e5e6e5bab3a553811d1ad9e628d61e91d3cbbbf0f95afe7ad1b,157.0,980.0,1.0,379.333,429.484
5407138b5de3348e27f93ed3edf029fb63b58439f1f088b37d1f47e252f03da3,162.0,980.0,1.0,381.0,428.626
ad597eabfc473200e7689935b23cd5d45573ef4c4667bbdacf3b6c90ca7ae6a5,163.0,980.0,1.0,381.333,428.456
8ecbdec73b7b8c4d89eb8e9eb7caf21d16851294d4daca94302234a13504b45e,164.0,980.0,1.0,381.667,428.287
386f00fd11ba42964935c94949da0ce67405d6a6d59202d9d7c1a6f5bbaaaba8,168.0,980.0,1.0,383.0,427.613
69f9388ecee2c0b470fa23a3a91cea59a4d89f1d2045121d338ba167eeaeec93,169.0,980.0,1.0,383.333,427.445
5b73a99503cb431a2c1da44a8368fd2a7d079717bc6a3905838dac4a8f4333e2,171.0,980.0,1.0,384.0,427.112
ebec67dddd3c46953efbc24b9feb2212980947fb48dfd2ca780d2f453e42b414,175.0,980.0,1.0,385.333,426.451
ee17e27db09f8a315831fc3c45af8955956bf32e83ed8718ec69f9fe56e1f506,177.0,980.0,1.0,386.0,426.123
6af6bc271202d69e25c3bebe0551117c078e02b48e4105a87a141231bfd7cfd0,188.0,980.0,1.0,389.667,424.352
ca07faf83b8686e6e2ceeb7191f4b8153d027d03433694d2e8b21a4f636a233a,207.0,980.0,1.0,396.0,421.427
f73586d1ff419c25ba0d72c00b77ec4eb1c455df4f23b5d32515184c0aa263a9,209.0,980.0,1.0,396.667,421.129
88c120ef8025c3412bee16e9c3cedfef3949d632c3553dcca4ef7e9613920810,210.0,980.0,1.0,397.0,420.981
4977e2178fc10cf6b9cc43ce544cf3d9b4587728f12161fea9d0da8a305246c0,219.0,980.0,1.0,400.0,419.667
12aa1b68d38f9a321e6a01fec601c45616209c1bed137ba3b697af748381e4ba,221.0,980.0,1.0,400.667,419.381
38146c89414bba104ddad0b4622304bf7d09a440d70e5b875b99ac8c9edfe367,227.0,980.0,1.0,402.667,418.533
