id,rank_01,rank_02,rank_03,rank_mean,rank_std
547e64a1a0d2769264486d59d4413c6b5c2b2c5b33945be0fe9afc79dbb98400,2764.0,4080.0,1531.0,2791.667,1040.809
6ea2bf1da0676dc4d25fcceb8cf3755f177cd6cdf1946f14b5d2e706ed75c400,1722.0,4080.0,2614.0,2805.333,972.11
6af349a706412f75a35f28d483da219b48b73fe21c917367f2965b4a1ece5989,7271.0,1.0,1156.0,2809.333,3189.917
341cbfe43329f40b22b8384e110424365799b061363df38dbd387f24694d6f6e,2838.0,4080.0,1531.0,2816.333,1040.738
eb29283d5893e9f37b4674a0f8013e11c84b2f747ece5354f5c6cb9c3c2a5630,1780.0,4080.0,2614.0,2824.667,950.714
22cdf9458c11316ad34240ce2994400f322c612cee58c0d4e60c56bc83c41214,1804.0,4080.0,2614.0,2832.667,941.95
5c53a82ba661007016e0331bbc88ac759cc2d6b765937050544a10350260eea6,1901.0,4080.0,2614.0,2865.0,907.106
ee706e85a038559bb3bf5c197fda107de509ec183f7606c15e85748d8035d929,3364.0,4080.0,1156.0,2866.667,1244.441
be418784f9f92a9bb279ad9abb09c5df7cfd234a2fac750880245e4307a9f3b9,2343.0,1.0,6274.0,2872.667,2588.184
4b5c59e37239b15218685fa8c603d13a1ec42cb06e203bdb7e9bb3fa5208647d,1980.0,4080.0,2614.0,2891.333,879.464
88c7a147164eb790f5806a99232bfbf67e179ef4bd7a1c7f4c1d0662537ea9a6,3134.0,4080.0,1531.0,2915.0,1052.084
377fe745fa1a6e67de0aa0f48d8afb047d47228c4c4f05663e8fa033453fe105,2095.0,4080.0,2614.0,2929.667,840.552
7d78f53ff26792f0080247c1604e097d174fff56efa9a42bc129084cc0f0617c,2097.0,4080.0,2614.0,2930.333,839.89
a1336cdce9f1733d16200ab4a1aa45f3e23c314f5c9f302b03bc4cd16edce296,2117.0,4080.0,2614.0,2937.0,833.302
1239ab1e9b050b1fb4ad57da9b358fa53129f55bf26688badf549bbcf36922e0,2135.0,4080.0,2614.0,2943.0,827.42
a27fc0816ff48fee6f43fb6bba11c17761c36d03ea77a605f3869d9b1ab66481,6211.0,1866.0,808.0,2961.667,2337.872
726bbcdf96ff9bf6fae525c9324cfec5729baca756e4e08164537085d22e68dd,2255.0,4080.0,2614.0,2983.0,789.42
1d969c78cfd74f573565a17968d1dbd7eb3b018613e7704abd714aed059c0fc4,3353.0,4080.0,1531.0,2988.0,1072.153
cd3fad1b28a7af45fb10f576cab221ef930b6908224e6fce094e7276e85bed23,2304.0,4080.0,2614.0,2999.333,774.556
4cc4614f5a9302f9cfb3ad9cbe0b45580a3a8964569dab45e60d0f397fe90850,2430.0,4080.0,2614.0,3041.333,738.28
cd739bdb0b20deaf4194dd387d7fd8751e13e8ef08eb2f26984100c17493b30c,2448.0,4080.0,2614.0,3047.333,733.344
0acbc15b72f87450cc027e482c49bf341195def1ba8a317c8cdc33e16a43252f,2449.0,4080.0,2614.0,3047.667,733.071
926f98775524431c316f9283443cd906b71108af79cb6c5e409e30382c4059f7,2452.0,4080.0,2614.0,3048.667,732.256
03fabb7d2d00aa1e6858145cb1bb45c239712197928fc76c8fc3d98fc42c40e6,2456.0,4080.0,2614.0,3050.0,731.171
cc222af245a7eb343410a8c900f2933b2b3d116b93f41db0f179f2b123d745cc,2475.0,4080.0,2614.0,3056.333,726.063
507a815c740c9ee91e13d665b8da56fd81b4e615a36f7f3255c5349bb8e4fe44,2507.0,4080.0,2614.0,3067.0,717.63
df698a5d5e6782b37fbc3d7fd324a768692adaca87cc1e98ab2993ebca8c768c,2563.0,4080.0,2614.0,3085.667,703.408
1a31544d60349947707e72676226eefb26ed9d49a495bea6a97645b732278f5f,3723.0,4080.0,1531.0,3111.333,1126.929
67a4b94fe254302c8ffb86f63d9c2539dcff272c07f550116a594fc59e5ba143,2650.0,4080.0,2614.0,3114.667,682.752
4845ef41c0ea66a1aba1dbaa648aedd262d07a1918aab2dc0053d5b9b7cd131f,3789.0,4080.0,1531.0,3133.333,1139.232
31aecd3b83ecb34c2069c798b62a808326f67a4062277618cff7a8098c14337d,2742.0,4080.0,2614.0,3145.333,662.972
24beb5d85da54fdef951575551b94858b76f05679348abb3a3ead733d656c491,6890.0,1.0,2614.0,3168.333,2839.606
f509c25672beafdf817dd7a768d6a2b525e788c2d454fbc77a89da59255f91b2,2825.0,4080.0,2614.0,3173.0,647.105
f8f54e7a9b84ae2b140f1d702893409c83b07642567a52e77a26e814fde443a3,2836.0,4080.0,2614.0,3176.667,645.151
0b64589ccdbfa52d54351a390db7333b075d79b357f6462d8536cd2dc1164be5,2870.0,4080.0,2614.0,3188.0,639.339
ab249026ecbc5fee548c0e7b9cb0fc04f39aa5fb599993c6d7812eac273e90ce,2878.0,4080.0,2614.0,3190.667,638.023
bc0726bd5988152d917ddf3598a7072470c2501e450f3ec2465edbd331964025,3968.0,4080.0,1531.0,3193.0,1176.101
c71293b8308bc6638dc31b8d2e4cbe2db725031c45bcae598add31989c515bb7,325.0,3041.0,6274.0,3213.333,2431.724
b1932e742b8fa1d025918f63f78eb84edf0b6b50942eadb3e7f83dd3f0ecf523,336.0,3041.0,6274.0,3217.0,2427.371
e4bfcfd9af71320804361e24a694796169b71fc88cf04e4e47f0fb8ff5ab2bf2,4050.0,4080.0,1531.0,3220.333,1194.602
c36c68bdebbb55dabe2dea55749722327fad03d7108f4ce2469ac6451bbd2d95,2324.0,1079.0,6274.0,3225.667,2214.612
fca961e4d9ee7a3856b8ba20f74648384f845713441c573d7c5f3529143f7ab4,369.0,3041.0,6274.0,3228.0,2414.33
8d27277ff400e868b6c99218b12e6bbef856dec5c04c34ccd2263018ebd502e1,2992.0,4080.0,2614.0,3228.667,621.448
84d96baef68146a856d60d595355b34e9eb6dd37657cfd63a70369e5b7cf9b14,404.0,3041.0,6274.0,3239.667,2400.531
fc2deb3b4a210e459a6cccbd5a020e727d89a956b65ba937d1e4f005c9954d96,419.0,3041.0,6274.0,3244.667,2394.628
c70d522d615e6b14e440fcf9893fa2e59765e54ebc6db3cfa666563f0db3ad74,2396.0,1079.0,6274.0,3249.667,2205.08
e57efd1188e8597820d121f28ec5209b2282364becff914090befe16e11d2af0,3055.0,4080.0,2614.0,3249.667,614.117
8c95db2c416dd0939ff046e44df825eb5ff3629af352cba499c09616ab43c9dd,3056.0,4080.0,2614.0,3250.0,614.012
a6108b69059d5db55e2949374b9f62bf6fee88be0db662a98636b1737339431e,3067.0,4080.0,2614.0,3253.667,612.874
3d130f57f665ef049d8147f4800d6fab8a21e437483f74ac3b40d70b4ac89b90,453.0,3041.0,6274.0,3256.0,2381.271
1902c898a353902d01203fab32bb5deb0dd7f333cd897987e2f174b6665fd6aa,3087.0,4080.0,2614.0,3260.333,610.913
e56c13a61fae3f5858cf1daa33d0390fab806bf346c485b8f67ce72073152c45,478.0,3041.0,6274.0,3264.333,2371.471
b33b8ad83a156b2c7d7004ccca0ddf053a2cd740598bd559a105fc63e8c5d232,505.0,3041.0,6274.0,3273.333,2360.907
14656953b4cd6a0d8b50d8837bcd6d368e4cc2a9249d5d916bf06302cd397c37,3131.0,4080.0,2614.0,3275.0,607.092
9f9f0c584bfebee6ef1193a85312d369beb01ca7371c0437d73acf766a3ebd1a,3143.0,4080.0,2614.0,3279.0,606.169
4c07fd06fdffb76266930555f464c85e9387d3f9fc77bd0301a4a77c74237658,535.0,3041.0,6274.0,3283.333,2349.195
233364f619b3e394332fa0078acdd157e8c29f70019ffd66589a3811f405cc24,3161.0,4080.0,2614.0,3285.0,604.881
b60c0696250faf67cac55109f09ae0ecbed5527ae26455ee874ed379fe4f030d,3591.0,1.0,6274.0,3288.667,2569.849
4b1ecdacdcce1538bad0e97d8ec50d84fcda13563e5f1bcdd3e1f96babeeb583,4258.0,4080.0,1531.0,3289.667,1245.687
c25139dd4c5ec0266b90f6776bdee2f7b69c933c5fa6d3efb7876ea193782451,557.0,3041.0,6274.0,3290.667,2340.623
07bc16e95d235781580d5d23f265e729dce582dca96a48751bb3e01073f9e2a7,561.0,3041.0,6274.0,3292.0,2339.066
e28b5f33e01dadc00c46ecf357189a602ac14d70fc57115dd6dbcb0787cbd5d9,3232.0,4080.0,2614.0,3308.667,600.942
f5cb06a9f9f510a8da786970f19dd000194954e5c3a214cd18a3523b698b1948,628.0,3041.0,6274.0,3314.333,2313.059
ed9691b3aca68237e29837a54e3cd8e80a0bb08ee96ed7bb555d6859f073ff68,630.0,3041.0,6274.0,3315.0,2312.285
6da8ef86c7f7dfc718c1c600ec5a6c61df9e8d8ef031f094a228055a963395a0,703.0,3041.0,6274.0,3339.333,2284.114
c09b2360d2027049854eb59ad7016c558ac2d7c0611c534fff24e3302feafa23,5131.0,4080.0,808.0,3339.667,1840.861
098a33b133e83cdc5a901e544b10aff6636ea6e555cda8d922183b2b0db3a14d,3338.0,4080.0,2614.0,3344.0,598.507
608f616a53407076fbf4a4e1e5f73b8087a5e0e579899b8737063540bb676a42,738.0,3041.0,6274.0,3351.0,2270.668
80fb2c0b22ecbfd3e04aa17303694824aa2653ed143e2bb268e73e41f0e60791,739.0,3041.0,6274.0,3351.333,2270.284
7875a07e20d13f8e2939f8febb7268d4070fa3bdadc09617f7631dc0d9ac2b14,3366.0,4080.0,2614.0,3353.333,598.559
cec1913e16618e7d2d89df820a6c24c1d2ad887414916e5924c005e9656c584d,2717.0,1079.0,6274.0,3356.667,2168.546
1a8d7cd36d95c5ab047bf4e1b12e52fd83043d9808ab0ec4ee24245a5d6063c5,760.0,3041.0,6274.0,3358.333,2262.237
1d66d62f8838c73a6e92502af587b8dbf042366460cf7878848c5f85cb08bcb0,3429.0,4080.0,2614.0,3374.333,599.739
fe5e09d903df6652e87d8866de81fe7b41a8b7bcc127dd4b8b290a068f6732b0,855.0,3041.0,6274.0,3390.0,2226.019
3ad8d72c229a8fd24906df150018757eb9db789dfeb6458f1ce8783b196d4de0,2847.0,1079.0,6274.0,3400.0,2156.597
1a2a1e4157c17265df9182db0f02e1a812848b3dff1600501a432da7628e35f1,3546.0,4080.0,2614.0,3413.333,605.799
6d6109a67b9fd7e50146af00182b9fbc3895f4709671946a3224d946dadbce0d,3547.0,4080.0,2614.0,3413.667,605.873
f81354ea17976e41257478a6f4a3fedd0f6b47884ceed6af347194a49795cd6c,3549.0,4080.0,2614.0,3414.333,606.02
aba8b6ab2b2ac04c1507421386409963cef4a5db439f56526d00562208dd1dd4,3557.0,4080.0,2614.0,3417.0,606.624
476569b9dfde1c7008ee84c0f5942ce35f018bd7172596c5eaa9d03884424b9d,7643.0,1.0,2614.0,3419.333,3171.378
490bf1864792023eefaaacbe8821aa3a8a207508fcc391dde2466eee183af4c9,7658.0,1.0,2614.0,3424.333,3178.038
c732bded07884f86c43046a0b9738867384025370b0d03ed1d2883dbca8c3f6a,962.0,3041.0,6274.0,3425.667,2185.606
32343893cfd297d9bb67ee327696c0f0ad5c13538dcc895578f125a0290a8995,3616.0,4080.0,2614.0,3436.667,611.778
263e559d73c9c3d254f318b616ca0b89bc10d0c23810d6a376d315bf63871e80,3623.0,4080.0,2614.0,3439.0,612.471
d7b1c3e44b2406b1c829572794f439ecd097cecafac32e5607d9bba5cfbf4357,3638.0,4080.0,2614.0,3444.0,614.012
f7380b165fd57f11fc8a9419eb370369a2d11ead02bad7efff2b362d88cad52f,3640.0,4080.0,2614.0,3444.667,614.223
207d1fe39fdbf815c9381d848427330f072f811651c4ad40418c8e755301f12b,3659.0,4080.0,2614.0,3451.0,616.299
06d99cdac59bb518809352c38e59a3be581f5daa488f31d025aab82507eae5a6,8556.0,1079.0,727.0,3454.0,3610.52
654625ec5bfd65674c8661528a7784e851dd2430478fcb1c383b893611d437cb,8.0,4080.0,6274.0,3454.0,2596.099
0f72c74c5529192bc467d8ee4c3c2324e325b2de853fdcd7cbebe489e81ab329,19.0,4080.0,6274.0,3457.667,2591.233
720a174f32bf0fe4331bb3e5b9bef1b4f498f328f9bf9cd3a1760abf6b785d6b,8497.0,1079.0,808.0,3461.333,3562.472
e8efed20779c74638fe30810735e36476ba8f39aeff0f11e08ffbc56fab40995,33.0,4080.0,6274.0,3462.333,2585.041
ca5bd0c1954a0b0e4f766b820f513ddacca80cdc0193ee8ebb96844f897b15b9,39.0,4080.0,6274.0,3464.333,2582.388
fbf91ea8d586a7da9967a4d3688f83432b362abe5cd50c6277660c1bf99096a3,49.0,4080.0,6274.0,3467.667,2577.967
2791778de264bd38891c8c599216cbf2a04422e421d4e5fe5d58c4555e814bcd,7798.0,1.0,2614.0,3471.0,3240.282
41cb77f2a8e251a7bdbee3ec7d18e6c79cff1b194fa8adcf93e03cb5583842a1,61.0,4080.0,6274.0,3471.667,2572.663
de70c3e1b5e0453a4013616eac40822661ee4a6339461af3f5316806d316417e,73.0,4080.0,6274.0,3475.667,2567.361
89f8de4f1426664f6477ee41b3486e64db8d83f8ad01897813f88e59bb8a0ed4,75.0,4080.0,6274.0,3476.333,2566.478
27fa9f4aaf6207b26286d46982a68573befefa4a575ee8f532bd4a7034d11bca,76.0,4080.0,6274.0,3476.667,2566.036
f65ab4fec2b3f98e3d452745ac477ec34e1df8e0876cb4009e84c6d1b2ece6ac,1115.0,3041.0,6274.0,3476.667,2128.564
f129b64f2ab832b05fbee5b969357e3aa7c8053530cb213735e606baf5186ab7,3745.0,4080.0,2614.0,3479.667,627.211
dd8b9d911702ca0b3e88d2305bf617c9da2f807e757d44194ef2ceb3e66d9fb4,4170.0,1.0,6274.0,3481.667,2606.784
9ba506448f0f6046fb1de37fcba2c0787ac2745ff5cde0b2fd537efdc8f4ca1f,94.0,4080.0,6274.0,3482.667,2558.086
4f3ae8ac26539150d252892a36291ac055489083eac8f644c74ae497ac4ec53d,4845.0,4080.0,1531.0,3485.333,1416.773
d3438b46687bdca824d3cbedcf0f5c6091735744c5adfb40cde1118cd6a1fe09,3766.0,4080.0,2614.0,3486.667,630.243
6d10d4be68083a3f91ea1778b59b3d64b1cde0fb9ff74e763cbe93117fcc3fce,110.0,4080.0,6274.0,3488.0,2551.022
b6e39a8aad3c8a105530eb07ab7d8a7a15ec58bb73e815c3c81a6d0da41ef0b6,1156.0,3041.0,6274.0,3490.333,2113.434
719cf7cb5ec61f723e327f81f8db8160c16744a1b7199bc2b6e410d263b682d3,118.0,4080.0,6274.0,3490.667,2547.491
8c37e9a70c82a36246976596f64f2265793b1c7ad59df6453da310653bcfa63e,124.0,4080.0,6274.0,3492.667,2544.844
83875b9065f6b1603437968c3bfb73ee1429be8425c8b04cbb4ddc04d6ad2c45,131.0,4080.0,6274.0,3495.0,2541.755
8c5802a25c5f65b97a6b11d73dba87e8c028dfc423b47c2fb2ad54d988925fc6,3804.0,4080.0,2614.0,3499.333,636.085
2d7c4b09c67101c5009c5fce72af669f30b8bcba31b2430c4f435134d4ab9770,144.0,4080.0,6274.0,3499.333,2536.021
bea720262fb94c301a69f0a6a7bbcdfab7d24e162361c2ba11f049ee846486a6,149.0,4080.0,6274.0,3501.0,2533.816
8513dd53946ff3dffef105c8a1dd37556302a3bb870811b67dbb7d7db97d26a0,151.0,4080.0,6274.0,3501.667,2532.934
793b59177e2c986edef156918d63a95337a9207c208886d2e908346e21809828,153.0,4080.0,6274.0,3502.333,2532.052
4ad23cbeb2f9187ec8a3b368e459c2aac1f55cd079964e0649c9ae5121339b10,3814.0,4080.0,2614.0,3502.667,637.697
034363b7aa76a291263abf5ec4a90ad73750bc2aa4bdd324cb8e1b88fcb5b83b,158.0,4080.0,6274.0,3504.0,2529.848
d9fd9a8a4dbc8cfd9e37508bc982b87bc988c05ba75477825f65e5e60daa3c6b,159.0,4080.0,6274.0,3504.333,2529.407
5a61f98d1d7a9d3354dc9764759384d918a99ec3748021ab87212085b9a5c41a,161.0,4080.0,6274.0,3505.0,2528.525
e6f7f2e5f1c25b76fa434d4b9115f8c2933931cd3aa237b6db0e0236066db7fa,165.0,4080.0,6274.0,3506.333,2526.762
41ca165b401bbfc43c557250560d9cde08ac43e760a2d256e6ba31af1349b033,168.0,4080.0,6274.0,3507.333,2525.44
bcf2fb7930a8f5eeb17569e43b8ff3e67efc185d5014a38e2f6a98268f24c882,3833.0,4080.0,2614.0,3509.0,640.844
c0d1d23d84f313570cd8d6fbe95099ffc6a735634236d0eab67066cf0adb0da9,175.0,4080.0,6274.0,3509.667,2522.355
6414c8b2d2ff726fa576ff4ebbc9319dfca001366ba453dadb8cd6f7447728e5,178.0,4080.0,6274.0,3510.667,2521.033
3a5593313aeda6ecc9fb8bbe24f5a29d51880582bf65135d8a81e35c2c6c9446,179.0,4080.0,6274.0,3511.0,2520.592
584255a6d002089cf51656036c817c3644dbd20edfa313b19b05d6e37a291e65,180.0,4080.0,6274.0,3511.333,2520.151
f11b3d98fad6a858d55c828fab57fc2344252e03f3c9c6926e4d2b450f947094,181.0,4080.0,6274.0,3511.667,2519.711
f88c98f3f304be764b49d808b7522f098f1322da1157b42c629b389da9f7c42b,183.0,4080.0,6274.0,3512.333,2518.83
8ee7b731222296caaa586afd2c0636151bcd8ef343390d78b33598a240d04984,185.0,4080.0,6274.0,3513.0,2517.949
f0333f435d3ac9ac20add2ffa92ad7e33970e9ce91ee08e962ab9f63f88532b2,187.0,4080.0,6274.0,3513.667,2517.067
1ddd91b6e2b914dbd1ad3c52a1911dcb48c3cb9c88ad43972cbc014321658410,188.0,4080.0,6274.0,3514.0,2516.627
1e47a3993d3e14cb648ebe48d84f76c8424a3a5a9e5ac273fe9300d9c83b5eae,3849.0,4080.0,2614.0,3514.333,643.579
49a3a55ad6f873748a7c2a07bdfacc5d9e75d2ca9a6be2a711d8463bce214acb,1230.0,3041.0,6274.0,3515.0,2086.303
a043303ff68aa51011e24f725158e63f8fa09309edd4acc64c0d3baaf4ec029a,9390.0,1.0,1156.0,3515.667,4180.459
f3856e30aac8466d7a5b1511e44481b4337f7a430bd0c1384df8aeb3cf3e1745,198.0,4080.0,6274.0,3517.333,2512.222
10164f305ca468cddd0c6a6951a545a32141438dff21427da9852bf91c79fe37,199.0,4080.0,6274.0,3517.667,2511.782
27ba1b39ca86f3a54f5275b61836cf0c5304a2be934ac44463418bdf27272fba,206.0,4080.0,6274.0,3520.0,2508.699
35e698d43454e1dcc50daeb08db6e95d26600914d944b41d2594a0833e748577,219.0,4080.0,6274.0,3524.333,2502.976
8e1e3eaf13fc4036aaf7038e5af7b0f5c2bd8a79e2aafed6aa19637a366b2430,221.0,4080.0,6274.0,3525.0,2502.095
20acc100d83377ae7df5742fa4d21136cfa86857e57ae34d7f4e6683cdff0373,228.0,4080.0,6274.0,3527.333,2499.014
192ede974f3330a664f4ede851c0ca3f8659062fc4017070d4066c1fae0cf28c,229.0,4080.0,6274.0,3527.667,2498.574
fbedcf4019bcff7d6f95b8b46ed1e227aec21311d2239cb661c6e6fc48ad8eb5,1269.0,3041.0,6274.0,3528.0,2072.098
6d3260aa8423a98726b5bded07e09ed94216c6089daf6291146ab22715aef924,231.0,4080.0,6274.0,3528.333,2497.694
5fb882e67dbc09274799e05321f808980cd93b87448bee3f2893a43f8f7bb797,233.0,4080.0,6274.0,3529.0,2496.814
7ab059167a595ed716dc5c0235d161afa1697a875493341b5e95ea94e044a629,234.0,4080.0,6274.0,3529.333,2496.374
63646382d0b7d43d51432108d148a70eeec130c58008a9de0f93859de5d5349b,238.0,4080.0,6274.0,3530.667,2494.614
275ca31871315a0dc36998d10e45b7c85fae8ea3da25c11b2a34b794fd589745,241.0,4080.0,6274.0,3531.667,2493.294
6b9e5ae4edf3063b8d93c2686c5679586a3942361e2ff0f3ebc51f1528a5920d,242.0,4080.0,6274.0,3532.0,2492.854
3aec396ef16284301d0fa8b19cb3eb72505272574253158e90e214e25ac44023,252.0,4080.0,6274.0,3535.333,2488.456
43a087b89e20dad7274575bd4013e6c551e608be1d0385ac095d1546ea3f6bd0,256.0,4080.0,6274.0,3536.667,2486.697
ce703385356fbf1012f35ad3be16842639ffb6d0e3ca2abbee24eda44db04862,260.0,4080.0,6274.0,3538.0,2484.938
4eb21302fa4323b673711a33227bbd3022953d2c8fd5c98e6536d8cb4c00da38,261.0,4080.0,6274.0,3538.333,2484.498
d3033c84125c9e46809c027f2b4d042794b95bf23ae44b5b74c96fbe0bc11939,263.0,4080.0,6274.0,3539.0,2483.618
8e6e8e1dedfc951fa9948ce36d374eccf88cd7317c3864bd3f0db4e0356d4550,265.0,4080.0,6274.0,3539.667,2482.739
8f2ee07c0cd5dc0843af274ac64f404349e568fc2f2ebbc657423b68f9bd5bc3,266.0,4080.0,6274.0,3540.0,2482.299
fad22539013fea3ea055db90d1a5e2cca9fbc0a9709e0875bbce63e061e3402a,270.0,4080.0,6274.0,3541.333,2480.541
0f5790fa7f0a9678eb32b6ec8bf671808a35ee9eb90a1027dbae578bf02c2e18,278.0,4080.0,6274.0,3544.0,2477.025
b11568d395fda38f69f1d1801046ff5a2d2f5fbb30655492e87447cc99d806b8,3940.0,4080.0,2614.0,3544.667,660.558
64d3d74875d1167d3b76561db6f08b7eee02aaf663b9fd11b8b2872ff6889707,1319.0,3041.0,6274.0,3544.667,2053.983
e1b6763ae5708fd100bb8e58ffdd9a1f32f865ae82e7be20c0252893ab758e19,282.0,4080.0,6274.0,3545.333,2475.267
14d4eb46fb3a713afc3bc453451b3777499229a29fb1674c9c2bfb5815cfcd9c,286.0,4080.0,6274.0,3546.667,2473.509
adbeb82c3242114197ebf83916a38771ffa0fb84362e0b3d4c528a1493be0e7c,309.0,4080.0,6274.0,3554.333,2463.406
d4ef1e16c248bfa2b12e86f1f83b516b19381da6ee92bbd9375d0ad894be04e7,320.0,4080.0,6274.0,3558.0,2458.576
676e5cb5beef55cebdb0f52d0bae51e79bbc801975cafec0552913cdd7fca7ed,332.0,4080.0,6274.0,3562.0,2453.309
30cf09d07b3251fed675a7af4c4bd797a2262cc924aa04e8beca0e8de892f49b,333.0,4080.0,6274.0,3562.333,2452.87
e6c24d8213b1d9f142cdb47edaf91c6edd0164fb9524ff1682fc2aa44800d85f,345.0,4080.0,6274.0,3566.333,2447.604
3e327bdc49920360fb9692f4af0bc809c57147c67e53c9521a1650fc27f4917d,350.0,4080.0,6274.0,3568.0,2445.411
